ID;IDMUN;MUNICIPIO;IDPROV;PROVINCIA;MUN;POB;POBLACIÓN;IDVIA;TIPOVIA;NOMBRE DE VÍA;NOMBRE COMPLETO;NOMBRE PROPIO;PERSONAJE
538629;30007;Alguazas;30;Murcia;007;9544;De 5.001 a 10.000;00019;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
538639;30007;Alguazas;30;Murcia;007;9544;De 5.001 a 10.000;00031;CALLE;MILLAN ASTRAY;CALLE MILLAN ASTRAY;Calle Millán Astray;José Millan Astray
538663;30007;Alguazas;30;Murcia;007;9544;De 5.001 a 10.000;00074;CALLE;GENERAL MOSCARDO;CALLE GENERAL MOSCARDO;Calle General Moscardó;José Moscardó
682250;40063;Cuéllar;40;Segovia;063;9477;De 5.001 a 10.000;00044;PLAZA;CAUDILLO;PLAZA CAUDILLO;Plaza Caudillo;Francisco Franco
834376;47165;Tordesillas;47;Valladolid;165;8936;De 5.001 a 10.000;00723;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
496788;28141;Sevilla la Nueva;28;Madrid;141;8902;De 5.001 a 10.000;00109;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
678785;39085;Suances;39;Cantabria;085;8612;De 5.001 a 10.000;00020;AVDA;JOSE ANTONIO;AVDA JOSE ANTONIO;Avda. José Antonio;José Antonio Primo de Rivera
678852;39085;Suances;39;Cantabria;085;8612;De 5.001 a 10.000;00368;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
486005;28082;Manzanares el Real;28;Madrid;082;8309;De 5.001 a 10.000;00266;CALLE;JOSE ANTONIO (DE);CALLE JOSE ANTONIO (DE);Calle de José Antonio;José Antonio Primo de Rivera
258084;13052;Malagón;13;Ciudad Real;052;8280;De 5.001 a 10.000;00619;CALLE;JOSE ANTONIO (C);CALLE JOSE ANTONIO (C);Calle José Antonio (C);José Antonio Primo de Rivera
258109;13052;Malagón;13;Ciudad Real;052;8280;De 5.001 a 10.000;00644;CALLE;JOSE ANTONIO (P);CALLE JOSE ANTONIO (P);Calle José Antonio (P);José Antonio Primo de Rivera
498015;28149;Torrejón de la Calzada;28;Madrid;149;7901;De 5.001 a 10.000;00031;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
869517;50298;Zuera;50;Zaragoza;298;7820;De 5.001 a 10.000;00423;PASEO;GENERALISIMO;PASEO GENERALISIMO;Paseo Generalísimo;Francisco Franco
340488;18098;Huéscar;18;Granada;098;7677;De 5.001 a 10.000;00079;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
675497;39042;Medio Cudeyo;39;Cantabria;042;7530;De 5.001 a 10.000;00032;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
675499;39042;Medio Cudeyo;39;Cantabria;042;7530;De 5.001 a 10.000;00035;PLAZA;JOSE ANTONIO;PLAZA JOSE ANTONIO;Plaza José Antonio;José Antonio Primo de Rivera
675555;39042;Medio Cudeyo;39;Cantabria;042;7530;De 5.001 a 10.000;00505;PLAZA;CAUDILLO;PLAZA CAUDILLO;Plaza Caudillo;Francisco Franco
205804;10128;Moraleja;10;Cáceres;128;6963;De 5.001 a 10.000;00044;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
205806;10128;Moraleja;10;Cáceres;128;6963;De 5.001 a 10.000;00047;CALLE;GENERAL SANJURJO;CALLE GENERAL SANJURJO;Calle General Sanjurjo;José Sanjurjo
205805;10128;Moraleja;10;Cáceres;128;6963;De 5.001 a 10.000;00046;CALLE;GENERAL MOSCARDO;CALLE GENERAL MOSCARDO;Calle General Moscardó;José Moscardó
865387;50252;Tauste;50;Zaragoza;252;6941;De 5.001 a 10.000;00376;PLAZA;CAUDILLO;PLAZA CAUDILLO;Plaza Caudillo;Francisco Franco
865440;50252;Tauste;50;Zaragoza;252;6941;De 5.001 a 10.000;00459;GRUPO;JOSE ANTONIO;GRUPO JOSE ANTONIO;Grupo José Antonio;José Antonio Primo de Rivera
642350;37085;Carbajosa de la Sagrada;37;Salamanca;085;6740;De 5.001 a 10.000;00073;PLAZA;JOSE ANTONIO;PLAZA JOSE ANTONIO;Plaza José Antonio;José Antonio Primo de Rivera
469311;28046;Collado Mediano;28;Madrid;046;6599;De 5.001 a 10.000;00467;CALLE;JOSE ANTONIO (DE);CALLE JOSE ANTONIO (DE);Calle de José Antonio;José Antonio Primo de Rivera
584660;31902;Berrioplano/Berriobeiti;31;Navarra;902;6527;De 5.001 a 10.000;00052;CALLE;CUARTEL GENERAL MOLA;CALLE CUARTEL GENERAL MOLA;Calle Cuartel General Mola;Emilio Mola
540172;30011;Blanca;30;Murcia;011;6521;De 5.001 a 10.000;00340;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
540182;30011;Blanca;30;Murcia;011;6521;De 5.001 a 10.000;00420;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
253740;13015;Almodóvar del Campo;13;Ciudad Real;015;6477;De 5.001 a 10.000;00647;PLAZA;CAUDILLO (DEL) (F);PLAZA CAUDILLO (DEL) (F);Plaza del Caudillo (F);Francisco Franco
253760;13015;Almodóvar del Campo;13;Ciudad Real;015;6477;De 5.001 a 10.000;00724;CALLE;GENERALISIMO (V);CALLE GENERALISIMO (V);Calle Generalísimo (V);Francisco Franco
253761;13015;Almodóvar del Campo;13;Ciudad Real;015;6477;De 5.001 a 10.000;00725;CALLE;JOSE ANTONIO (V);CALLE JOSE ANTONIO (V);Calle José Antonio (V);José Antonio Primo de Rivera
501245;28171;Villa del Prado;28;Madrid;171;6414;De 5.001 a 10.000;00018;AVDA;GENERALISIMO (DEL);AVDA GENERALISIMO (DEL);Avda. del Generalísimo;Francisco Franco
501249;28171;Villa del Prado;28;Madrid;171;6414;De 5.001 a 10.000;00024;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
536914;30001;Abanilla;30;Murcia;001;6347;De 5.001 a 10.000;00641;AVDA;JOSE ANTONIO;AVDA JOSE ANTONIO;Avda. José Antonio;José Antonio Primo de Rivera
58012;04069;Olula del Río;04;Almería;069;6259;De 5.001 a 10.000;00065;CALLE;RAMIRO LEDESMA;CALLE RAMIRO LEDESMA;Calle Ramiro Ledesma;Ramiro Ledesma
653289;37362;Villares de la Reina;37;Salamanca;362;6188;De 5.001 a 10.000;00059;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
187531;09209;Medina de Pomar;09;Burgos;209;5983;De 5.001 a 10.000;00026;AVDA;GENERAL FRANCO;AVDA GENERAL FRANCO;Avda. General Franco;Francisco Franco
187549;09209;Medina de Pomar;09;Burgos;209;5983;De 5.001 a 10.000;00094;AVDA;JOSE ANTONIO;AVDA JOSE ANTONIO;Avda. José Antonio;José Antonio Primo de Rivera
638408;36059;Vila de Cruces;36;Pontevedra;059;5556;De 5.001 a 10.000;00308;PLAZA;GENERAL FRANCO;PLAZA GENERAL FRANCO;Plaza General Franco;Francisco Franco
832176;47114;Peñafiel;47;Valladolid;114;5419;De 5.001 a 10.000;00637;CLLON;GENERAL FRANCO;CLLON GENERAL FRANCO;Cllon General Franco;Francisco Franco
248596;12117;Torreblanca;12;Castellón;117;5413;De 5.001 a 10.000;00050;CALLE;GENERAL VARELA;CALLE GENERAL VARELA;Calle General Varela;José Enrique Varela
464289;28018;Becerril de la Sierra;28;Madrid;018;5396;De 5.001 a 10.000;00118;AVDA;JOSE ANTONIO (DE);AVDA JOSE ANTONIO (DE);Avda. de José Antonio;José Antonio Primo de Rivera
773127;45101;Miguel Esteban;45;Toledo;101;5080;De 5.001 a 10.000;00033;CALLE;GENERAL SANJURJO;CALLE GENERAL SANJURJO;Calle General Sanjurjo;José Sanjurjo
773128;45101;Miguel Esteban;45;Toledo;101;5080;De 5.001 a 10.000;00034;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
773132;45101;Miguel Esteban;45;Toledo;101;5080;De 5.001 a 10.000;00038;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
773126;45101;Miguel Esteban;45;Toledo;101;5080;De 5.001 a 10.000;00032;CALLE;GENERAL MOSCARDO;CALLE GENERAL MOSCARDO;Calle General Moscardó;José Moscardó
788349;45202;Yepes;45;Toledo;202;5055;De 5.001 a 10.000;00060;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
666820;38034;San Juan de la Rambla;38;Santa Cruz de Tenerife;034;4958;De 3.001 a 5.000;00054;AVDA;JOSE ANTONIO;AVDA JOSE ANTONIO;Avda. José Antonio;José Antonio Primo de Rivera
21553;03042;Benitachell/el Poble Nou de Benitatxell;03;Alicante;042;4690;De 3.001 a 5.000;00011;CARRE;JOSE ANTONIO;CARRE JOSE ANTONIO;Carre José Antonio;José Antonio Primo de Rivera
779124;45145;Recas;45;Toledo;145;4311;De 3.001 a 5.000;00018;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
779139;45145;Recas;45;Toledo;145;4311;De 3.001 a 5.000;00048;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
779140;45145;Recas;45;Toledo;145;4311;De 3.001 a 5.000;00050;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
787519;45199;El Viso de San Juan;45;Toledo;199;4263;De 3.001 a 5.000;00019;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
787524;45199;El Viso de San Juan;45;Toledo;199;4263;De 3.001 a 5.000;00034;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
678551;39080;San Vicente de la Barquera;39;Cantabria;080;4247;De 3.001 a 5.000;00017;AVDA;GENERALISIMO;AVDA GENERALISIMO;Avda. Generalísimo;Francisco Franco
678553;39080;San Vicente de la Barquera;39;Cantabria;080;4247;De 3.001 a 5.000;00019;PLAZA;JOSE ANTONIO;PLAZA JOSE ANTONIO;Plaza José Antonio;José Antonio Primo de Rivera
500543;28164;Valdetorres de Jarama;28;Madrid;164;4234;De 3.001 a 5.000;00112;CALLE;GENERAL MOLA (DEL);CALLE GENERAL MOLA (DEL);Calle del General Mola;Emilio Mola
500568;28164;Valdetorres de Jarama;28;Madrid;164;4234;De 3.001 a 5.000;00165;CALLE;GENERAL SANJURJO (DEL);CALLE GENERAL SANJURJO (DEL);Calle del General Sanjurjo;José Sanjurjo
500569;28164;Valdetorres de Jarama;28;Madrid;164;4234;De 3.001 a 5.000;00167;PLAZA;JOSE ANTONIO (DE);PLAZA JOSE ANTONIO (DE);Plaza de José Antonio;José Antonio Primo de Rivera
77200;05241;El Tiemblo;05;Ávila;241;4231;De 3.001 a 5.000;00069;CALLE;GENERALISIMO FRANCO;CALLE GENERALISIMO FRANCO;Calle Generalísimo Franco;Francisco Franco
77211;05241;El Tiemblo;05;Ávila;241;4231;De 3.001 a 5.000;00088;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
394153;22213;Sariñena;22;Huesca;213;4223;De 3.001 a 5.000;00147;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
394154;22213;Sariñena;22;Huesca;213;4223;De 3.001 a 5.000;00148;PLAZA;JOSE ANTONIO;PLAZA JOSE ANTONIO;Plaza José Antonio;José Antonio Primo de Rivera
7751;02029;Chinchilla de Monte-Aragón;02;Albacete;029;4169;De 3.001 a 5.000;00125;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
414597;24034;Camponaraya;24;León;034;4086;De 3.001 a 5.000;00108;PROL;CALLE GENERAL QUEIPO DE LLANO;PROL CALLE GENERAL QUEIPO DE LLANO;Prol Calle General Queipo de Llano;Gonzalo Queipo de Llano
453658;26117;Pradejón;26;La Rioja;117;3976;De 3.001 a 5.000;00022;PLAZA;JOSE ANTONIO (DE);PLAZA JOSE ANTONIO (DE);Plaza de José Antonio;José Antonio Primo de Rivera
774145;45109;Navahermosa;45;Toledo;109;3878;De 3.001 a 5.000;00053;CALLE;GENERAL SANJURJO;CALLE GENERAL SANJURJO;Calle General Sanjurjo;José Sanjurjo
774202;45109;Navahermosa;45;Toledo;109;3878;De 3.001 a 5.000;00112;CALLE;RAMIRO LEDESMA;CALLE RAMIRO LEDESMA;Calle Ramiro Ledesma;Ramiro Ledesma
774229;45109;Navahermosa;45;Toledo;109;3878;De 3.001 a 5.000;00207;AVDA;JOSE ANTONIO;AVDA JOSE ANTONIO;Avda. José Antonio;José Antonio Primo de Rivera
774144;45109;Navahermosa;45;Toledo;109;3878;De 3.001 a 5.000;00052;CALLE;GENERAL MOSCARDO;CALLE GENERAL MOSCARDO;Calle General Moscardó;José Moscardó
500448;28162;Valdeolmos-Alalpardo;28;Madrid;162;3785;De 3.001 a 5.000;10004;CLLON;JOSE ANTONIO;CLLON JOSE ANTONIO;Cllon José Antonio;José Antonio Primo de Rivera
764991;45031;Camarena;45;Toledo;031;3776;De 3.001 a 5.000;00024;CALLE;GENERAL VARELA;CALLE GENERAL VARELA;Calle General Varela;José Enrique Varela
764999;45031;Camarena;45;Toledo;031;3776;De 3.001 a 5.000;00032;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
62422;04092;Tíjola;04;Almería;092;3701;De 3.001 a 5.000;00099;AVDA;JOSE ANTONIO;AVDA JOSE ANTONIO;Avda. José Antonio;José Antonio Primo de Rivera
681142;40040;Cantalejo;40;Segovia;040;3693;De 3.001 a 5.000;00066;PLAZA;GENERAL FRANCO;PLAZA GENERAL FRANCO;Plaza General Franco;Francisco Franco
681143;40040;Cantalejo;40;Segovia;040;3693;De 3.001 a 5.000;00074;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
681193;40040;Cantalejo;40;Segovia;040;3693;De 3.001 a 5.000;00561;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
681196;40040;Cantalejo;40;Segovia;040;3693;De 3.001 a 5.000;00564;CALLE;GENERAL QUEIPO DE LLANO;CALLE GENERAL QUEIPO DE LLANO;Calle General Queipo de Llano;Gonzalo Queipo de Llano
681198;40040;Cantalejo;40;Segovia;040;3693;De 3.001 a 5.000;00566;CALLE;GENERAL VARELA;CALLE GENERAL VARELA;Calle General Varela;José Enrique Varela
681199;40040;Cantalejo;40;Segovia;040;3693;De 3.001 a 5.000;00567;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
681212;40040;Cantalejo;40;Segovia;040;3693;De 3.001 a 5.000;00583;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
681194;40040;Cantalejo;40;Segovia;040;3693;De 3.001 a 5.000;00562;CALLE;GENERAL MOSCARDO;CALLE GENERAL MOSCARDO;Calle General Moscardó;José Moscardó
10466;02053;Munera;02;Albacete;053;3643;De 3.001 a 5.000;00035;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
342882;18111;Jun;18;Granada;111;3620;De 3.001 a 5.000;00014;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
766611;45046;Cebolla;45;Toledo;046;3527;De 3.001 a 5.000;00036;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
513979;29045;Cómpeta;29;Málaga;045;3503;De 3.001 a 5.000;00013;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
831881;47112;Pedrajas de San Esteban;47;Valladolid;112;3432;De 3.001 a 5.000;00070;TRVA;GENERAL FRANCO;TRVA GENERAL FRANCO;Trva General Franco;Francisco Franco
776722;45128;Pantoja;45;Toledo;128;3409;De 3.001 a 5.000;00042;CALLE;GENERAL VARELA;CALLE GENERAL VARELA;Calle General Varela;José Enrique Varela
776763;45128;Pantoja;45;Toledo;128;3409;De 3.001 a 5.000;00126;PLAZA;GENERAL MOSCARDO;PLAZA GENERAL MOSCARDO;Plaza General Moscardó;José Moscardó
785455;45183;Las Ventas de Retamosa;45;Toledo;183;3382;De 3.001 a 5.000;00013;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
424881;24169;Toreno;24;León;169;3380;De 3.001 a 5.000;00105;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
424895;24169;Toreno;24;León;169;3380;De 3.001 a 5.000;00183;PLAZA;QUEIPO DE LLANO;PLAZA QUEIPO DE LLANO;Plaza Queipo de Llano;Gonzalo Queipo de Llano
424888;24169;Toreno;24;León;169;3380;De 3.001 a 5.000;00163;CALLE;GENERAL MOSCARDO;CALLE GENERAL MOSCARDO;Calle General Moscardó;José Moscardó
753953;44014;Alcorisa;44;Teruel;014;3374;De 3.001 a 5.000;00027;PLAZA;JOSE ANTONIO;PLAZA JOSE ANTONIO;Plaza José Antonio;José Antonio Primo de Rivera
257306;13044;Fuente el Fresno;13;Ciudad Real;044;3365;De 3.001 a 5.000;00188;CALLE;JOSE ANTONIO (B);CALLE JOSE ANTONIO (B);Calle José Antonio (B);José Antonio Primo de Rivera
514104;29046;Cortes de la Frontera;29;Málaga;046;3304;De 3.001 a 5.000;00050;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
361337;19105;Chiloeches;19;Guadalajara;105;3291;De 3.001 a 5.000;00022;CALLE;GENERAL MOSCARDO (DEL);CALLE GENERAL MOSCARDO (DEL);Calle del General Moscardó;José Moscardó
448243;26005;Albelda de Iregua;26;La Rioja;005;3284;De 3.001 a 5.000;00029;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
448247;26005;Albelda de Iregua;26;La Rioja;005;3284;De 3.001 a 5.000;00035;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
385976;21078;Zalamea la Real;21;Huelva;078;3210;De 3.001 a 5.000;00033;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
386064;21078;Zalamea la Real;21;Huelva;078;3210;De 3.001 a 5.000;00321;CALLE;GENERAL SANJURJO;CALLE GENERAL SANJURJO;Calle General Sanjurjo;José Sanjurjo
771978;45088;Magán;45;Toledo;088;3202;De 3.001 a 5.000;00016;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
771988;45088;Magán;45;Toledo;088;3202;De 3.001 a 5.000;00036;CALLE;GENERAL VARELA;CALLE GENERAL VARELA;Calle General Varela;José Enrique Varela
771992;45088;Magán;45;Toledo;088;3202;De 3.001 a 5.000;00048;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
771985;45088;Magán;45;Toledo;088;3202;De 3.001 a 5.000;00029;CALLE;GENERAL MOSCARDO;CALLE GENERAL MOSCARDO;Calle General Moscardó;José Moscardó
769483;45067;Gálvez;45;Toledo;067;3187;De 3.001 a 5.000;00020;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
769487;45067;Gálvez;45;Toledo;067;3187;De 3.001 a 5.000;00024;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
375356;21008;Aroche;21;Huelva;008;3183;De 3.001 a 5.000;00251;CALLE;CEFIÑAS GENERAL FRANCO;CALLE CEFIÑAS GENERAL FRANCO;Calle Cefiñas General Franco;Francisco Franco
427980;24209;Villafranca del Bierzo;24;León;209;3160;De 3.001 a 5.000;00033;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
264773;13097;Villarta de San Juan;13;Ciudad Real;097;2953;De 2.001 a 3.000;00034;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
264774;13097;Villarta de San Juan;13;Ciudad Real;097;2953;De 2.001 a 3.000;00035;CALLE;GENERAL SANJURJO;CALLE GENERAL SANJURJO;Calle General Sanjurjo;José Sanjurjo
264795;13097;Villarta de San Juan;13;Ciudad Real;097;2953;De 2.001 a 3.000;00060;CALLE;QUEIPO DE LLANO;CALLE QUEIPO DE LLANO;Calle Queipo de Llano;Gonzalo Queipo de Llano
264866;13097;Villarta de San Juan;13;Ciudad Real;097;2953;De 2.001 a 3.000;00280;PLAZA;GENERAL MOLA;PLAZA GENERAL MOLA;Plaza General Mola;Emilio Mola
264775;13097;Villarta de San Juan;13;Ciudad Real;097;2953;De 2.001 a 3.000;00036;CALLE;GENERAL MOSCARDO;CALLE GENERAL MOSCARDO;Calle General Moscardó;José Moscardó
780224;45157;Santa Cruz del Retamar;45;Toledo;157;2901;De 2.001 a 3.000;00004;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
676509;39057;Ramales de la Victoria;39;Cantabria;057;2820;De 2.001 a 3.000;00008;AVDA;GENERAL FRANCO;AVDA GENERAL FRANCO;Avda. General Franco;Francisco Franco
676513;39057;Ramales de la Victoria;39;Cantabria;057;2820;De 2.001 a 3.000;00012;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
676514;39057;Ramales de la Victoria;39;Cantabria;057;2820;De 2.001 a 3.000;00013;CALLE;GENERAL SANJURJO;CALLE GENERAL SANJURJO;Calle General Sanjurjo;José Sanjurjo
676518;39057;Ramales de la Victoria;39;Cantabria;057;2820;De 2.001 a 3.000;00017;PLAZA;JOSE ANTONIO;PLAZA JOSE ANTONIO;Plaza José Antonio;José Antonio Primo de Rivera
676531;39057;Ramales de la Victoria;39;Cantabria;057;2820;De 2.001 a 3.000;00032;CALLE;QUEIPO DE LLANO;CALLE QUEIPO DE LLANO;Calle Queipo de Llano;Gonzalo Queipo de Llano
671030;38044;El Tanque;38;Santa Cruz de Tenerife;044;2698;De 2.001 a 3.000;00025;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
631268;36020;Agolada;36;Pontevedra;020;2585;De 2.001 a 3.000;00286;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
681479;40043;Carbonero el Mayor;40;Segovia;043;2540;De 2.001 a 3.000;00240;CALLE;GENERAL SANJURJO;CALLE GENERAL SANJURJO;Calle General Sanjurjo;José Sanjurjo
359569;19053;Brihuega;19;Guadalajara;053;2538;De 2.001 a 3.000;00086;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
359592;19053;Brihuega;19;Guadalajara;053;2538;De 2.001 a 3.000;00109;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
264937;13098;Viso del Marqués;13;Ciudad Real;098;2524;De 2.001 a 3.000;00204;PLAZA;CAUDILLO FRANCO (DEL);PLAZA CAUDILLO FRANCO (DEL);Plaza del Caudillo Franco;Francisco Franco
386874;22021;Almudévar;22;Huesca;021;2501;De 2.001 a 3.000;00261;PLAZA;CAUDILLO (EL);PLAZA CAUDILLO (EL);Plaza El Caudillo;Francisco Franco
490581;28109;Pelayos de la Presa;28;Madrid;109;2455;De 2.001 a 3.000;00174;PLAZA;GENERALISIMO (DEL);PLAZA GENERALISIMO (DEL);Plaza del Generalísimo;Francisco Franco
490662;28109;Pelayos de la Presa;28;Madrid;109;2455;De 2.001 a 3.000;00327;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
85526;06055;Fuentes de León;06;Badajoz;055;2415;De 2.001 a 3.000;00031;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
590863;32076;San Cristovo de Cea;32;Ourense;076;2346;De 2.001 a 3.000;00245;RUA;JOSE ANTONIO;RUA JOSE ANTONIO;Rua José Antonio;José Antonio Primo de Rivera
771502;45085;Lominchar;45;Toledo;085;2342;De 2.001 a 3.000;00005;PLAZA;JOSE ANTONIO;PLAZA JOSE ANTONIO;Plaza José Antonio;José Antonio Primo de Rivera
687025;40170;Riaza;40;Segovia;170;2290;De 2.001 a 3.000;00346;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
674114;39024;Comillas;39;Cantabria;024;2267;De 2.001 a 3.000;00248;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
766970;45051;Cobeja;45;Toledo;051;2196;De 2.001 a 3.000;00031;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
607353;34047;Carrión de los Condes;34;Palencia;047;2177;De 2.001 a 3.000;00029;CALLE;JOSE ANTONIO PRIMO DE RIVERA;CALLE JOSE ANTONIO PRIMO DE RIVERA;Calle José Antonio Primo de Rivera;José Antonio Primo de Rivera
607395;34047;Carrión de los Condes;34;Palencia;047;2177;De 2.001 a 3.000;00074;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
10342;02051;Montealegre del Castillo;02;Albacete;051;2122;De 2.001 a 3.000;00199;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
10350;02051;Montealegre del Castillo;02;Albacete;051;2122;De 2.001 a 3.000;00225;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
104196;07035;Maria de la Salut;07;Baleares;035;2113;De 2.001 a 3.000;00230;CARRE;GENERAL MOSCARDO;CARRE GENERAL MOSCARDO;Carre General Moscardó;José Moscardó
190747;09330;Salas de los Infantes;09;Burgos;330;2091;De 2.001 a 3.000;00211;AVDA;JOSE ANTONIO PRIMO DE RIVERA;AVDA JOSE ANTONIO PRIMO DE RIVERA;Avda. José Antonio Primo de Rivera;José Antonio Primo de Rivera
333731;18053;Cortes de Baza;18;Granada;053;2058;De 2.001 a 3.000;00021;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
502646;28179;Villar del Olmo;28;Madrid;179;2058;De 2.001 a 3.000;00057;PLAZA;JOSE ANTONIO (DE);PLAZA JOSE ANTONIO (DE);Plaza de José Antonio;José Antonio Primo de Rivera
451137;26061;Ezcaray;26;La Rioja;061;2050;De 2.001 a 3.000;00017;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
451138;26061;Ezcaray;26;La Rioja;061;2050;De 2.001 a 3.000;00018;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
424005;24159;Santa Marina del Rey;24;León;159;2029;De 2.001 a 3.000;00025;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
424054;24159;Santa Marina del Rey;24;León;159;2029;De 2.001 a 3.000;00248;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
