ano,idmun,municipality,province,inmigrations,emigrations,net_migration
1988,46164,Massamagrell,Valencia,73,129,-56
1988,46169,Mislata,Valencia,180,199,-19
1988,46171,Moncada,Valencia,54,90,-36
1988,46181,Oliva,Valencia,109,106,3
1988,46184,Ontinyent,Valencia,114,70,44
1988,46186,Paiporta,Valencia,86,84,2
1988,46190,Paterna,Valencia,295,274,21
1988,46194,Picassent,Valencia,35,55,-20
1988,46205,Puçol,Valencia,59,97,-38
1988,46213,Requena,Valencia,52,161,-109
1988,46220,Sagunto/Sagunt,Valencia,378,404,-26
1988,46230,Silla,Valencia,66,78,-12
1988,46235,Sueca,Valencia,41,66,-25
1988,46238,Tavernes de la Valldigna,Valencia,35,46,-11
1988,46244,Torrent (Valencia),Valencia,244,272,-28
1988,46249,Utiel,Valencia,43,56,-13
1988,46250,València,Valencia,4360,4036,324
1988,47085,Medina del Campo,Valladolid,180,222,-42
1988,47186,Valladolid,Valladolid,3421,3119,302
1988,48003,Amorebieta-Etxano,Vizcaya,23,99,-76
1988,48013,Barakaldo,Vizcaya,331,1184,-853
1988,48015,Basauri,Vizcaya,174,478,-304
1988,48017,Bermeo,Vizcaya,18,86,-68
1988,48020,Bilbao,Vizcaya,1751,3847,-2096
1988,48027,Durango,Vizcaya,85,211,-126
1988,48034,Ermua,Vizcaya,134,317,-183
1988,48036,Galdakao,Vizcaya,77,254,-177
1988,48044,Getxo,Vizcaya,466,1014,-548
1988,48046,Gernika-Lumo,Vizcaya,38,96,-58
1988,48054,Leioa,Vizcaya,108,203,-95
1988,48069,Mungia,Vizcaya,29,63,-34
1988,48073,Ondarroa,Vizcaya,64,189,-125
1988,48078,Portugalete,Vizcaya,182,623,-441
1988,48080,Valle de Trápaga-Trapagaran,Vizcaya,29,82,-53
1988,48082,Santurtzi,Vizcaya,219,530,-311
1988,48084,Sestao,Vizcaya,110,363,-253
1988,48902,Erandio,Vizcaya,68,169,-101
1988,49021,Benavente,Zamora,155,233,-78
1988,49275,Zamora,Zamora,535,725,-190
1988,50067,Calatayud,Zaragoza,194,178,16
1988,50095,Ejea de los Caballeros,Zaragoza,67,77,-10
1988,50251,Tarazona,Zaragoza,46,72,-26
1988,50297,Zaragoza,Zaragoza,4768,3497,1271
1988,51001,Ceuta,Ceuta,1080,1092,-12
1988,52001,Melilla,Melilla,984,1049,-65
1989,01036,Laudio/Llodio,Álava,122,225,-103
1989,01059,Vitoria-Gasteiz,Álava,2648,1729,919
1989,02003,Albacete,Albacete,1371,1360,11
1989,02009,Almansa,Albacete,196,214,-18
1989,02037,Hellín,Albacete,217,357,-140
1989,02069,La Roda,Albacete,102,126,-24
1989,02081,Villarrobledo,Albacete,117,209,-92
1989,03009,Alcoy/Alcoi,Alicante,324,463,-139
1989,03014,Alicante/Alacant,Alicante,3281,2124,1157
1989,03015,Almoradí,Alicante,106,77,29
1989,03018,Altea,Alicante,196,109,87
1989,03019,Aspe,Alicante,39,39,0
1989,03031,Benidorm,Alicante,1438,679,759
1989,03047,Calp,Alicante,394,131,263
1989,03049,Callosa de Segura,Alicante,36,52,-16
1989,03050,El Campello,Alicante,158,88,70
1989,03056,Cocentaina,Alicante,55,69,-14
1989,03059,Crevillent,Alicante,46,73,-27
1989,03063,Dénia,Alicante,574,266,308
1989,03065,Elche/Elx,Alicante,911,800,111
1989,03066,Elda,Alicante,244,268,-24
1989,03079,Ibi,Alicante,141,93,48
1989,03082,Jávea/Xàbia,Alicante,287,142,145
1989,03089,Monóvar/Monòver,Alicante,49,44,5
1989,03093,Novelda,Alicante,141,80,61
1989,03099,Orihuela,Alicante,243,369,-126
1989,03104,Petrer,Alicante,102,92,10
1989,03119,Sant Joan d'Alacant,Alicante,135,112,23
1989,03121,Santa Pola,Alicante,283,97,186
1989,03122,San Vicente del Raspeig/Sant Vicent del Raspeig,Alicante,279,168,111
1989,03133,Torrevieja,Alicante,1331,299,1032
1989,03139,Villajoyosa/La Vila Joiosa,Alicante,257,193,64
1989,03140,Villena,Alicante,162,188,-26
1989,04003,Adra,Almería,129,183,-54
1989,04006,Albox,Almería,45,81,-36
1989,04013,Almería,Almería,1419,1411,8
1989,04029,Berja,Almería,93,92,1
1989,04053,Huércal-Overa,Almería,166,161,5
1989,04066,Níjar,Almería,100,53,47
1989,04079,Roquetas de Mar,Almería,878,359,519
1989,04102,Vícar,Almería,171,96,75
1989,04902,El Ejido,Almería,657,338,319
1989,05019,Ávila,Ávila,562,821,-259
1989,06011,Almendralejo,Badajoz,183,255,-72
1989,06014,Azuaga,Badajoz,77,129,-52
1989,06015,Badajoz,Badajoz,917,1428,-511
1989,06044,Don Benito,Badajoz,226,429,-203
1989,06083,Mérida,Badajoz,499,582,-83
1989,06088,Montijo,Badajoz,122,160,-38
1989,06095,Olivenza,Badajoz,47,133,-86
1989,06149,Villafranca de los Barros,Badajoz,64,158,-94
1989,06153,Villanueva de la Serena,Badajoz,119,318,-199
1989,06158,Zafra,Badajoz,109,116,-7
1989,07011,Calvià,Baleares,1141,322,819
1989,07015,Ciutadella de Menorca,Baleares,500,252,248
1989,07022,Felanitx,Baleares,326,84,242
1989,07026,Eivissa,Baleares,1037,821,216
1989,07027,Inca,Baleares,137,100,37
1989,07031,Llucmajor,Baleares,300,109,191
1989,07032,Maó-Mahón,Baleares,684,403,281
1989,07033,Manacor,Baleares,571,239,332
1989,07036,Marratxí,Baleares,84,37,47
1989,07040,Palma,Baleares,5915,3372,2543
1989,07042,Pollença,Baleares,271,124,147
1989,07044,Sa Pobla,Baleares,61,72,-11
1989,07046,Sant Antoni de Portmany,Baleares,479,335,144
1989,07048,Sant Josep de sa Talaia,Baleares,311,135,176
1989,07054,Santa Eulària des Riu,Baleares,530,323,207
1989,07061,Sóller,Baleares,70,65,5
1989,08006,Arenys de Mar,Barcelona,63,61,2
1989,08015,Badalona,Barcelona,867,1394,-527
1989,08019,Barcelona,Barcelona,6267,10580,-4313
1989,08022,Berga,Barcelona,71,62,9
1989,08033,Caldes de Montbui,Barcelona,65,56,9
1989,08035,Calella,Barcelona,149,110,39
1989,08041,Canovelles,Barcelona,139,78,61
1989,08051,Castellar del Vallès,Barcelona,78,75,3
1989,08056,Castelldefels,Barcelona,423,417,6
1989,08073,Cornellà de Llobregat,Barcelona,420,576,-156
1989,08076,Esparreguera,Barcelona,77,87,-10
1989,08077,Esplugues de Llobregat,Barcelona,226,367,-141
1989,08089,Gavà,Barcelona,231,284,-53
1989,08096,Granollers,Barcelona,344,273,71
1989,08101,L'Hospitalet de Llobregat,Barcelona,1308,1690,-382
1989,08102,Igualada,Barcelona,115,146,-31
1989,08105,La Llagosta,Barcelona,60,106,-46
1989,08110,Malgrat de Mar,Barcelona,108,91,17
1989,08112,Manlleu,Barcelona,89,74,15
1989,08113,Manresa,Barcelona,254,207,47
1989,08114,Martorell,Barcelona,97,88,9
1989,08118,El Masnou,Barcelona,122,148,-26
1989,08121,Mataró,Barcelona,546,497,49
1989,08123,Molins de Rei,Barcelona,49,105,-56
1989,08124,Mollet del Vallès,Barcelona,344,244,100
1989,08125,Montcada i Reixac,Barcelona,169,183,-14
1989,08136,Montornès del Vallès,Barcelona,112,65,47
1989,08147,Olesa de Montserrat,Barcelona,56,65,-9
1989,08159,Parets del Vallès,Barcelona,75,50,25
1989,08163,Pineda de Mar,Barcelona,233,195,38
1989,08169,El Prat de Llobregat,Barcelona,451,535,-84
1989,08172,Premià de Mar,Barcelona,188,220,-32
1989,08180,Ripollet,Barcelona,211,174,37
1989,08184,Rubí,Barcelona,356,338,18
1989,08187,Sabadell,Barcelona,629,879,-250
1989,08194,Sant Adrià de Besòs,Barcelona,177,192,-15
1989,08196,Sant Andreu de la Barca,Barcelona,103,146,-43
1989,08200,Sant Boi de Llobregat,Barcelona,410,449,-39
1989,08202,Sant Celoni,Barcelona,107,72,35
1989,08205,Sant Cugat del Vallès,Barcelona,294,280,14
1989,08211,Sant Feliu de Llobregat,Barcelona,198,252,-54
1989,08217,Sant Joan Despí,Barcelona,130,140,-10
1989,08219,Vilassar de Mar,Barcelona,82,82,0
1989,08221,Sant Just Desvern,Barcelona,40,83,-43
1989,08231,Sant Pere de Ribes,Barcelona,183,95,88
1989,08245,Santa Coloma de Gramenet,Barcelona,617,893,-276
1989,08252,Barberà del Vallès,Barcelona,196,259,-63
1989,08260,Santa Perpètua de Mogoda,Barcelona,103,72,31
1989,08263,Sant Vicenç dels Horts,Barcelona,109,165,-56
1989,08266,Cerdanyola del Vallès,Barcelona,393,411,-18
1989,08270,Sitges,Barcelona,114,76,38
1989,08279,Terrassa,Barcelona,606,769,-163
1989,08285,Torelló,Barcelona,53,45,8
1989,08298,Vic,Barcelona,159,110,49
1989,08301,Viladecans,Barcelona,312,359,-47
1989,08305,Vilafranca del Penedès,Barcelona,138,105,33
1989,08307,Vilanova i la Geltrú,Barcelona,329,242,87
1989,09018,Aranda de Duero,Burgos,268,410,-142
1989,09059,Burgos,Burgos,1199,1665,-466
1989,09219,Miranda de Ebro,Burgos,462,473,-11
1989,10037,Cáceres,Cáceres,813,782,31
1989,10067,Coria,Cáceres,119,200,-81
1989,10131,Navalmoral de la Mata,Cáceres,221,313,-92
1989,10148,Plasencia,Cáceres,307,438,-131
1989,11004,Algeciras,Cádiz,1099,1014,85
1989,11006,Arcos de la Frontera,Cádiz,4,271,-267
1989,11007,Barbate,Cádiz,108,345,-237
1989,11008,Los Barrios,Cádiz,85,51,34
1989,11012,Cádiz,Cádiz,701,1247,-546
1989,11014,Conil de la Frontera,Cádiz,65,60,5
1989,11015,Chiclana de la Frontera,Cádiz,277,231,46
1989,11016,Chipiona,Cádiz,108,77,31
1989,11020,Jerez de la Frontera,Cádiz,1183,1652,-469
1989,11022,La Línea de la Concepción,Cádiz,388,520,-132
1989,11023,Medina-Sidonia,Cádiz,72,96,-24
1989,11027,El Puerto de Santa María,Cádiz,644,548,96
1989,11028,Puerto Real,Cádiz,170,119,51
1989,11030,Rota,Cádiz,179,191,-12
1989,11031,San Fernando,Cádiz,716,785,-69
1989,11032,Sanlúcar de Barrameda,Cádiz,243,238,5
1989,11033,San Roque,Cádiz,229,191,38
1989,11035,Tarifa,Cádiz,134,125,9
1989,11038,Ubrique,Cádiz,39,70,-31
1989,11039,Vejer de la Frontera,Cádiz,33,94,-61
1989,11041,Villamartín,Cádiz,89,144,-55
1989,12009,Almassora,Castellón,110,48,62
1989,12027,Benicarló,Castellón,294,133,161
1989,12032,Borriana/Burriana,Castellón,109,99,10
1989,12040,Castellón de la Plana/Castelló de la Plana,Castellón,1586,971,615
1989,12082,Nules,Castellón,63,42,21
1989,12084,Onda,Castellón,72,42,30
1989,12126,La Vall d'Uixó,Castellón,141,106,35
1989,12135,Vila-real,Castellón,387,136,251
1989,12138,Vinaròs,Castellón,337,167,170
1989,13005,Alcázar de San Juan,Ciudad Real,227,422,-195
1989,13023,Bolaños de Calatrava,Ciudad Real,18,42,-24
1989,13028,Campo de Criptana,Ciudad Real,53,119,-66
1989,13034,Ciudad Real,Ciudad Real,612,679,-67
1989,13039,Daimiel,Ciudad Real,108,128,-20
1989,13053,Manzanares,Ciudad Real,194,265,-71
1989,13071,Puertollano,Ciudad Real,385,856,-471
1989,13078,Socuéllamos,Ciudad Real,59,195,-136
1989,13079,La Solana,Ciudad Real,37,87,-50
1989,13082,Tomelloso,Ciudad Real,145,168,-23
1989,13087,Valdepeñas,Ciudad Real,191,293,-102
1989,14002,Aguilar de la Frontera,Córdoba,71,85,-14
1989,14007,Baena,Córdoba,92,197,-105
1989,14013,Cabra,Córdoba,171,232,-61
1989,14021,Córdoba,Córdoba,2104,2833,-729
1989,14038,Lucena,Córdoba,224,190,34
1989,14042,Montilla,Córdoba,116,190,-74
1989,14049,Palma del Río,Córdoba,204,238,-34
1989,14052,Peñarroya-Pueblonuevo,Córdoba,107,148,-41
1989,14054,Pozoblanco,Córdoba,122,162,-40
1989,14055,Priego de Córdoba,Córdoba,190,278,-88
1989,14056,Puente Genil,Córdoba,167,285,-118
1989,14058,Rute,Córdoba,40,159,-119
1989,14069,Villanueva de Córdoba,Córdoba,26,68,-42
1989,15005,Arteixo,A Coruña,100,52,48
1989,15009,Betanzos,A Coruña,60,44,16
1989,15011,Boiro,A Coruña,84,137,-53
1989,15017,Cambre,A Coruña,69,75,-6
1989,15019,Carballo,A Coruña,60,89,-29
1989,15029,Coristanco,A Coruña,19,29,-10
1989,15030,A Coruña,A Coruña,1912,1588,324
1989,15031,Culleredo,A Coruña,68,41,27
1989,15035,Fene,A Coruña,63,111,-48
1989,15036,Ferrol,A Coruña,606,911,-305
1989,15041,A Laracha,A Coruña,19,29,-10
1989,15053,Muros,A Coruña,47,108,-61
1989,15054,Narón,A Coruña,159,205,-46
1989,15057,Noia,A Coruña,80,76,4
1989,15058,Oleiros,A Coruña,193,103,90
1989,15059,Ordes,A Coruña,40,45,-5
1989,15061,Ortigueira,A Coruña,26,61,-35
1989,15062,Outes,A Coruña,17,48,-31
1989,15065,Padrón,A Coruña,103,69,34
1989,15067,A Pobra do Caramiñal,A Coruña,47,46,1
1989,15070,As Pontes de García Rodríguez,A Coruña,121,155,-34
1989,15071,Porto do Son,A Coruña,51,116,-65
1989,15072,Rianxo,A Coruña,40,114,-74
1989,15073,Ribeira,A Coruña,107,104,3
1989,15077,Santa Comba,A Coruña,7,24,-17
1989,15078,Santiago de Compostela,A Coruña,1093,564,529
1989,15082,Teo,A Coruña,125,79,46
1989,16078,Cuenca,Cuenca,461,645,-184
1989,16203,Tarancón,Cuenca,85,150,-65
1989,17015,Banyoles,Girona,151,78,73
1989,17023,Blanes,Girona,790,266,524
1989,17066,Figueres,Girona,605,303,302
1989,17079,Girona,Girona,1075,692,383
1989,17095,Lloret de Mar,Girona,770,455,315
1989,17114,Olot,Girona,273,157,116
1989,17117,Palafrugell,Girona,322,129,193
1989,17118,Palamós,Girona,254,91,163
1989,17147,Ripoll,Girona,122,118,4
1989,17152,Roses,Girona,366,168,198
1989,17155,Salt,Girona,383,158,225
1989,17160,Sant Feliu de Guíxols,Girona,417,136,281
1989,18017,Almuñécar,Granada,186,118,68
1989,18021,Armilla,Granada,124,91,33
1989,18022,Atarfe,Granada,86,80,6
1989,18023,Baza,Granada,181,288,-107
1989,18087,Granada,Granada,3497,2450,1047
1989,18089,Guadix,Granada,212,256,-44
1989,18098,Huéscar,Granada,95,168,-73
1989,18102,Illora,Granada,103,78,25
1989,18122,Loja,Granada,156,176,-20
1989,18127,Maracena,Granada,148,51,97
1989,18140,Motril,Granada,435,396,39
1989,18158,Pinos Puente,Granada,51,95,-44
1989,18175,Santa Fe,Granada,94,95,-1
1989,19046,Azuqueca de Henares,Guadalajara,285,123,162
1989,19130,Guadalajara,Guadalajara,1032,858,174
1989,20009,Andoain,Guipúzcoa,60,206,-146
1989,20017,Azkoitia,Guipúzcoa,26,39,-13
1989,20018,Azpeitia,Guipúzcoa,26,53,-27
1989,20019,Beasain,Guipúzcoa,54,151,-97
1989,20030,Eibar,Guipúzcoa,174,471,-297
1989,20032,Elgoibar,Guipúzcoa,60,143,-83
1989,20036,Hondarribia,Guipúzcoa,76,81,-5
1989,20040,Hernani,Guipúzcoa,89,235,-146
1989,20045,Irun,Guipúzcoa,350,643,-293
1989,20051,Legazpi,Guipúzcoa,51,104,-53
1989,20055,Arrasate/Mondragón,Guipúzcoa,131,381,-250
1989,20059,Oñati,Guipúzcoa,26,66,-40
1989,20064,Pasaia,Guipúzcoa,65,172,-107
1989,20067,Errenteria,Guipúzcoa,194,630,-436
1989,20069,Donostia/San Sebastián,Guipúzcoa,1058,1734,-676
1989,20071,Tolosa,Guipúzcoa,45,115,-70
1989,20074,Bergara,Guipúzcoa,65,134,-69
1989,20079,Zarautz,Guipúzcoa,122,134,-12
1989,20080,Zumarraga,Guipúzcoa,52,125,-73
1989,20902,Lasarte-Oria,Guipúzcoa,87,321,-234
1989,21005,Almonte,Huelva,432,166,266
1989,21010,Ayamonte,Huelva,137,132,5
1989,21013,Bollullos Par del Condado,Huelva,34,29,5
1989,21021,Cartaya,Huelva,70,77,-7
1989,21041,Huelva,Huelva,717,888,-171
1989,21042,Isla Cristina,Huelva,113,115,-2
1989,21044,Lepe,Huelva,100,88,12
1989,21050,Moguer,Huelva,113,58,55
1989,21060,Punta Umbría,Huelva,80,105,-25
1989,21072,Valverde del Camino,Huelva,47,49,-2
1989,22048,Barbastro,Huesca,171,175,-4
1989,22112,Fraga,Huesca,138,102,36
1989,22125,Huesca,Huesca,498,484,14
1989,22130,Jaca,Huesca,203,173,30
1989,22158,Monzón,Huesca,157,164,-7
1989,23002,Alcalá la Real,Jaén,326,336,-10
1989,23003,Alcaudete,Jaén,96,182,-86
1989,23005,Andújar,Jaén,260,575,-315
1989,23009,Baeza,Jaén,124,138,-14
1989,23010,Bailén,Jaén,107,94,13
1989,23024,La Carolina,Jaén,57,212,-155
1989,23050,Jaén,Jaén,821,1110,-289
1989,23053,Jódar,Jaén,233,315,-82
1989,23055,Linares,Jaén,472,920,-448
1989,23060,Martos,Jaén,148,159,-11
1989,23086,Torredelcampo,Jaén,54,41,13
1989,23087,Torredonjimeno,Jaén,43,58,-15
1989,23092,Úbeda,Jaén,268,442,-174
1989,23095,Villacarrillo,Jaén,85,318,-233
1989,24008,Astorga,León,124,175,-51
1989,24014,Bembibre,León,128,170,-42
1989,24089,León,León,1019,1457,-438
1989,24115,Ponferrada,León,429,734,-305
1989,24142,San Andrés del Rabanedo,León,177,153,24
1989,24202,Villablino,León,108,128,-20
1989,25040,Balaguer,Lleida,57,75,-18
1989,25120,Lleida,Lleida,872,1010,-138
1989,25203,La Seu d'Urgell,Lleida,314,191,123
1989,25217,Tàrrega,Lleida,134,84,50
1989,26018,Arnedo,La Rioja,42,58,-16
1989,26036,Calahorra,La Rioja,206,185,21
1989,26089,Logroño,La Rioja,1387,1385,2
1989,27013,Cervo,Lugo,186,127,59
1989,27016,Chantada,Lugo,63,128,-65
1989,27028,Lugo,Lugo,642,696,-54
1989,27031,Monforte de Lemos,Lugo,185,228,-43
1989,27057,Sarria,Lugo,81,75,6
1989,27065,Vilalba,Lugo,60,130,-70
1989,27066,Viveiro,Lugo,106,127,-21
1989,28005,Alcalá de Henares,Madrid,2143,1612,531
1989,28006,Alcobendas,Madrid,788,429,359
1989,28007,Alcorcón,Madrid,984,1008,-24
1989,28013,Aranjuez,Madrid,376,261,115
1989,28014,Arganda del Rey,Madrid,194,126,68
1989,28022,Boadilla del Monte,Madrid,109,60,49
1989,28040,Ciempozuelos,Madrid,84,50,34
1989,28045,Colmenar Viejo,Madrid,615,408,207
1989,28047,Collado Villalba,Madrid,553,259,294
1989,28049,Coslada,Madrid,507,376,131
1989,28058,Fuenlabrada,Madrid,1918,1312,606
1989,28065,Getafe,Madrid,1068,817,251
1989,28074,Leganés,Madrid,1174,766,408
1989,28079,Madrid,Madrid,23688,20269,3419
1989,28080,Majadahonda,Madrid,489,280,209
1989,28084,Mejorada del Campo,Madrid,106,98,8
1989,28092,Móstoles,Madrid,1786,1515,271
1989,28106,Parla,Madrid,769,593,176
1989,28113,Pinto,Madrid,217,193,24
1989,28115,Pozuelo de Alarcón,Madrid,405,264,141
1989,28127,Las Rozas de Madrid,Madrid,554,231,323
1989,28130,San Fernando de Henares,Madrid,240,170,70
1989,28134,San Sebastián de los Reyes,Madrid,388,322,66
1989,28148,Torrejón de Ardoz,Madrid,657,574,83
1989,28161,Valdemoro,Madrid,308,422,-114
1989,28181,Villaviciosa de Odón,Madrid,111,76,35
1989,29007,Alhaurín de la Torre,Málaga,131,55,76
1989,29008,Alhaurín el Grande,Málaga,40,21,19
1989,29012,Álora,Málaga,41,38,3
1989,29015,Antequera,Málaga,239,196,43
1989,29017,Archidona,Málaga,47,60,-13
1989,29025,Benalmádena,Málaga,580,115,465
1989,29038,Cártama,Málaga,21,25,-4
1989,29042,Coín,Málaga,60,40,20
1989,29051,Estepona,Málaga,704,263,441
1989,29054,Fuengirola,Málaga,1169,363,806
1989,29067,Málaga,Málaga,3551,2336,1215
1989,29069,Marbella,Málaga,1600,695,905
1989,29070,Mijas,Málaga,294,97,197
1989,29075,Nerja,Málaga,157,70,87
1989,29082,Rincón de la Victoria,Málaga,224,58,166
1989,29084,Ronda,Málaga,313,368,-55
1989,29091,Torrox,Málaga,72,32,40
1989,29094,Vélez-Málaga,Málaga,392,292,100
1989,29901,Torremolinos,Málaga,349,21,328
1989,30002,Abarán,Murcia,31,44,-13
1989,30003,Águilas,Murcia,543,394,149
1989,30005,Alcantarilla,Murcia,252,197,55
1989,30008,Alhama de Murcia,Murcia,68,64,4
1989,30009,Archena,Murcia,78,61,17
1989,30012,Bullas,Murcia,51,22,29
1989,30015,Caravaca de la Cruz,Murcia,160,158,2
1989,30016,Cartagena,Murcia,1568,1596,-28
1989,30017,Cehegín,Murcia,56,71,-15
1989,30019,Cieza (Murcia),Murcia,99,104,-5
1989,30022,Jumilla,Murcia,117,121,-4
1989,30024,Lorca,Murcia,386,368,18
1989,30026,Mazarrón,Murcia,164,101,63
1989,30027,Molina de Segura,Murcia,257,218,39
1989,30028,Moratalla,Murcia,22,38,-16
1989,30029,Mula,Murcia,47,40,7
1989,30030,Murcia,Murcia,2228,1434,794
1989,30035,San Javier,Murcia,572,259,313
1989,30036,San Pedro del Pinatar,Murcia,310,140,170
1989,30037,Torre-Pacheco,Murcia,181,101,80
1989,30038,Las Torres de Cotillas,Murcia,159,72,87
1989,30039,Totana,Murcia,60,42,18
1989,30041,La Unión,Murcia,88,67,21
1989,30043,Yecla,Murcia,212,165,47
1989,31016,Ansoáin/Antsoain,Navarra,52,62,-10
1989,31060,Burlada/Burlata,Navarra,125,113,12
1989,31097,Estella-Lizarra,Navarra,141,117,24
1989,31201,Pamplona/Iruña,Navarra,1542,1174,368
1989,31227,Tafalla,Navarra,48,49,-1
1989,31232,Tudela,Navarra,281,268,13
1989,31901,Barañain,Navarra,230,189,41
1989,32009,O Barco de Valdeorras,Ourense,120,106,14
1989,32019,O Carballiño,Ourense,89,67,22
1989,32032,Xinzo de Limia,Ourense,64,75,-11
1989,32054,Ourense,Ourense,684,977,-293
1989,32085,Verín,Ourense,110,95,15
1989,33002,Aller,Asturias,19,81,-62
1989,33004,Avilés,Asturias,463,567,-104
1989,33011,Cangas del Narcea,Asturias,78,114,-36
1989,33014,Carreño,Asturias,40,23,17
1989,33016,Castrillón,Asturias,122,135,-13
1989,33020,Corvera de Asturias,Asturias,76,112,-36
1989,33024,Gijón,Asturias,1549,1546,3
1989,33025,Gozón,Asturias,19,27,-8
1989,33026,Grado,Asturias,36,44,-8
1989,33031,Langreo,Asturias,91,271,-180
1989,33032,Laviana,Asturias,14,30,-16
1989,33033,Lena,Asturias,80,88,-8
1989,33034,Valdés,Asturias,57,62,-5
1989,33035,Llanera,Asturias,23,25,-2
1989,33036,Llanes,Asturias,58,95,-37
1989,33037,Mieres (Asturias),Asturias,139,240,-101
1989,33044,Oviedo,Asturias,1228,1211,17
1989,33049,Piloña,Asturias,18,21,-3
1989,33051,Pravia,Asturias,18,37,-19
1989,33060,San Martín del Rey Aurelio,Asturias,40,98,-58
1989,33066,Siero,Asturias,188,177,11
1989,33073,Tineo,Asturias,23,48,-25
1989,33076,Villaviciosa,Asturias,46,43,3
1989,34120,Palencia,Palencia,663,876,-213
1989,35002,Agüimes,Las Palmas,77,45,32
1989,35004,Arrecife,Las Palmas,1452,938,514
1989,35006,Arucas,Las Palmas,87,68,19
1989,35009,Gáldar,Las Palmas,17,22,-5
1989,35011,Ingenio,Las Palmas,48,41,7
1989,35016,Las Palmas de Gran Canaria,Las Palmas,4108,3425,683
1989,35017,Puerto del Rosario,Las Palmas,707,410,297
1989,35019,San Bartolomé de Tirajana,Las Palmas,518,395,123
1989,35021,Santa Brígida,Las Palmas,65,65,0
1989,35022,Santa Lucía de Tirajana,Las Palmas,145,110,35
1989,35023,Santa María de Guía de Gran Canaria,Las Palmas,28,26,2
1989,35026,Telde,Las Palmas,325,240,85
1989,35027,Teror,Las Palmas,17,11,6
1989,36003,Baiona,Pontevedra,1,37,-36
1989,36004,Bueu,Pontevedra,20,31,-11
1989,36006,Cambados,Pontevedra,47,87,-40
1989,36008,Cangas,Pontevedra,30,49,-19
1989,36017,A Estrada,Pontevedra,98,199,-101
1989,36021,Gondomar,Pontevedra,28,51,-23
1989,36022,O Grove,Pontevedra,61,72,-11
1989,36023,A Guarda,Pontevedra,26,48,-22
1989,36024,Lalín,Pontevedra,87,124,-37
1989,36026,Marín,Pontevedra,139,192,-53
1989,36029,Moaña,Pontevedra,30,51,-21
1989,36033,Mos,Pontevedra,20,45,-25
1989,36035,Nigrán,Pontevedra,46,44,2
1989,36038,Pontevedra,Pontevedra,684,527,157
1989,36039,O Porriño,Pontevedra,70,86,-16
1989,36041,Poio,Pontevedra,62,64,-2
1989,36042,Ponteareas,Pontevedra,75,115,-40
1989,36045,Redondela,Pontevedra,84,132,-48
1989,36051,Sanxenxo,Pontevedra,46,75,-29
1989,36052,Silleda,Pontevedra,21,63,-42
1989,36054,Tomiño,Pontevedra,38,65,-27
1989,36055,Tui,Pontevedra,109,144,-35
1989,36057,Vigo,Pontevedra,1684,1597,87
1989,36060,Vilagarcía de Arousa,Pontevedra,327,268,59
1989,36061,Vilanova de Arousa,Pontevedra,49,115,-66
1989,37046,Béjar,Salamanca,95,214,-119
1989,37107,Ciudad Rodrigo,Salamanca,138,168,-30
1989,37274,Salamanca,Salamanca,1946,1860,86
1989,38006,Arona,Santa Cruz de Tenerife,1074,583,491
