fecha_buena,Afganistán,Albania,Alemania,Andorra,Angola,Antigua y Barbuda,Arabia Saudí,Argelia,Argentina,Armenia,Australia,Austria,Azerbaiyán,Bahrein,Bangladesh,Barbados,Bélgica,Belice,Benín,Bielorrusia,Bolivia,Bosnia-Herzegovina,Botsuana,Brasil,Brunei,Bulgaria,Burkina Faso,Burundi,Bután,Camboya,Camerún,Canadá,Chad,Chile,China,Chipre,Ciudad del Vaticano,Colombia,Comoras,Congo (Brazzaville),Congo (Kinshasa),Corea del Sur,Costa Rica,Croacia,Cuba,Dinamarca,Dominica,Ecuador,Egipto,El Salvador,Emiratos Árabes Unidos,Eritrea,Eslovaquia,Eslovenia,España,Estados Unidos,Estonia,Esuatini,Etiopía,Filipinas,Finlandia,Fiyi,Francia,Gabón,Gambia,Georgia,Ghana,Granada,Grecia,Guatemala,Guinea,Guinea-Bisáu,Guinea Ecuatorial,Guyana,Haití,Honduras,Hungría,India,Indonesia,Irak,Irán,Irlanda,Islandia,Israel,Italia,Jamaica,Japón,Jordania,Kazajistán,Kenia,Kirguistán,Kosovo,Kuwait,Lesotho,Letonia,Líbano,Liberia,Libia,Liechtenstein,Lituania,Luxemburgo,Macedonia del Norte,Madagascar,Malasia,Malaui,Maldivas,Mali,Malta,Marruecos,Mauricio,Mauritania,México,Moldavia,Mónaco,Mongolia,Montenegro,Mozambique,Namibia,Nepal,Nicaragua,Níger,Nigeria,Noruega,Nueva Zelanda,Omán,Países Bajos,Pakistán,Panamá,Papúa Nueva Guinea,Paraguay,Perú,Polonia,Portugal,Qatar,Reino Unido,República Centroafricana,República Checa,República Dominicana,Ruanda,Rumanía,Rusia,Sahara Occidental,San Cristóbal y Nieves,San Marino,San Vicente y las Granadinas,Santa Lucía,Santo Tomé y Príncipe,Senegal,Serbia,Seychelles,Sierra Leona,Singapur,Somalia,Sri Lanka,Sudáfrica,Sudán,Sudán del Sur,Suecia,Suiza,Surinam,Tailandia,Taiwán,Tanzania,Tayikistán,Timor Oriental,Togo,Trinidad y Tobago,Túnez,Turquía,Ucrania,Uganda,Uruguay,Uzbekistán,Venezuela,Vietnam,Yemen,Yibuti,Zambia,Zimbabue
2020-03-01,0,0,16,0,0,0,0,0,0,0,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,416,0,0,0,0,0,0,448,0,1,0,1,0,1,0,0,1,0,0,0,12,2,0,0,0,0,1,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,134,0,0,1,220,0,16,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-02,0,0,20,0,0,0,0,0,0,0,2,3,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,414,0,0,0,0,0,0,500,0,1,0,1,0,1,0,0,1,0,0,0,17,5,0,0,0,0,1,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,206,0,1,1,258,0,17,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,3,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-03,0,0,26,0,0,0,0,1,0,0,3,3,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,358,0,0,0,0,0,0,601,0,1,0,1,0,1,0,0,2,0,0,0,23,8,0,0,0,0,1,0,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,320,0,2,2,311,0,18,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,3,0,0,0,0,0,0,0,1,22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,4,8,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-04,0,0,34,0,0,0,0,2,0,0,5,4,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,317,0,0,0,0,0,0,623,0,1,0,2,0,1,0,0,2,0,0,0,30,13,0,0,0,0,1,0,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,4,398,1,4,2,377,0,20,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,2,5,0,0,0,0,0,0,1,1,30,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,9,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-05,0,0,62,0,0,0,1,2,0,0,6,5,1,3,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,277,0,0,0,0,0,0,617,0,1,0,1,0,2,0,0,2,0,0,0,35,22,0,0,0,0,1,0,49,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,467,1,5,2,458,0,21,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,2,12,1,0,0,0,0,0,1,1,36,0,2,0,0,1,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,0,0,12,15,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-06,0,0,89,0,0,0,1,2,0,0,6,7,1,3,0,0,15,0,0,1,0,0,0,2,0,0,0,0,0,0,0,5,0,2,252,0,0,0,0,0,0,608,0,1,0,3,0,2,2,0,1,0,0,1,53,28,1,0,0,0,2,0,86,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,1,5,623,3,6,5,535,0,26,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,2,18,0,0,0,0,0,1,2,1,45,0,3,0,0,1,2,0,0,3,0,0,0,1,0,0,0,5,0,0,0,0,0,19,29,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-07,0,0,103,0,0,0,1,2,1,0,5,10,1,6,0,0,24,0,0,1,0,0,0,2,0,0,0,0,0,0,0,5,0,2,202,0,0,0,0,0,0,556,0,1,0,3,0,2,2,0,3,0,0,1,65,45,1,0,0,0,2,0,123,0,0,0,0,0,6,0,0,0,0,0,0,0,1,4,1,6,747,2,7,5,679,0,32,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,26,0,0,0,0,0,1,3,1,53,0,3,0,0,1,2,0,0,3,0,0,0,1,0,0,0,5,0,0,0,0,0,24,36,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-08,0,0,130,0,0,0,2,3,2,0,7,13,1,5,0,0,28,0,0,1,0,0,0,3,0,1,0,0,0,0,0,6,0,2,127,0,0,0,0,0,0,511,1,1,0,5,0,1,7,0,3,0,0,2,84,60,1,0,0,1,2,0,144,0,0,1,0,0,9,0,0,0,0,0,0,0,1,5,1,6,798,3,7,7,812,0,34,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,1,36,0,0,0,0,1,2,4,2,56,0,4,1,0,2,2,0,0,5,0,0,0,1,0,0,0,6,0,0,0,0,0,30,44,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2020-03-09,0,0,145,0,0,0,2,2,2,0,9,16,1,7,0,0,33,0,0,1,0,0,0,3,0,1,0,0,0,0,0,7,0,2,103,0,0,0,0,0,0,449,1,1,0,13,0,1,8,0,3,0,0,2,136,66,1,0,0,2,3,0,147,0,0,2,0,0,9,0,0,0,0,0,0,0,1,5,2,5,809,3,7,7,1019,0,36,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,1,43,2,0,0,0,1,2,4,2,71,0,4,1,0,2,2,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,44,47,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2020-03-10,1,1,180,0,0,0,3,2,2,0,10,23,1,9,0,0,36,0,0,1,0,1,0,4,0,1,0,0,0,0,0,7,0,2,89,0,0,0,0,0,0,332,1,1,0,37,0,1,8,0,7,0,1,4,219,92,1,0,0,4,5,0,227,0,0,2,0,0,12,0,0,0,0,0,0,0,1,7,4,6,815,5,8,9,1092,0,41,0,0,0,0,0,2,0,1,4,0,0,0,0,1,1,0,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,1,51,2,0,0,0,2,3,6,2,100,0,5,1,0,3,2,0,0,6,0,0,0,0,1,0,0,7,0,0,1,0,0,56,62,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
2020-03-11,1,2,235,0,0,0,3,1,3,0,11,31,1,20,0,0,42,0,0,0,0,1,0,5,2,1,0,0,0,0,0,11,0,4,76,1,0,1,0,0,0,305,2,1,0,62,0,1,8,0,7,0,1,8,294,143,2,0,0,7,8,0,286,0,0,3,0,0,13,0,0,0,0,0,0,0,2,5,5,5,868,5,8,9,1339,0,44,0,0,0,0,0,2,0,1,7,0,0,0,0,1,1,0,14,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,66,2,1,0,1,2,4,8,36,151,0,12,1,0,6,2,0,0,7,0,0,0,0,2,0,0,10,0,0,2,0,0,80,80,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0
2020-03-12,1,3,228,0,0,0,6,2,3,0,10,37,1,20,0,0,38,0,0,1,0,1,0,7,2,1,0,0,0,0,0,11,0,3,56,1,0,1,0,0,0,254,3,1,0,87,0,1,9,0,8,0,2,12,288,194,2,0,0,7,7,0,273,0,0,3,0,0,10,0,0,0,0,0,0,0,2,6,5,5,937,5,10,11,1608,0,47,0,0,0,0,0,3,0,1,6,0,0,0,0,3,1,0,14,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,88,0,0,60,3,2,0,1,2,7,7,36,214,0,12,1,0,6,3,0,0,7,0,0,0,0,3,0,0,9,0,0,2,0,0,98,77,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0
2020-03-13,1,5,429,0,0,0,12,1,4,1,20,64,1,19,0,0,64,0,0,3,0,2,0,20,5,3,0,0,0,1,0,21,0,6,36,2,0,2,0,0,0,198,3,3,1,111,0,1,9,0,8,0,4,19,690,271,10,0,0,8,20,0,432,0,0,3,0,0,21,0,0,0,0,0,0,0,2,7,9,9,945,10,13,13,1861,1,45,0,1,0,0,0,3,0,2,8,0,0,0,1,5,2,0,16,0,1,0,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,127,0,0,97,4,4,0,1,4,9,14,45,271,0,18,0,0,11,5,0,0,8,0,0,0,1,5,0,0,10,0,1,3,0,0,111,132,0,4,1,0,0,0,0,0,2,1,0,0,1,0,0,4,0,0,0,0
2020-03-14,1,5,541,0,0,0,14,3,4,2,27,82,1,18,0,0,74,0,0,3,1,2,0,20,6,6,0,0,0,1,0,21,0,11,30,4,0,3,0,0,0,149,4,4,1,116,0,2,13,0,6,0,6,25,842,354,15,0,0,15,30,0,505,0,0,4,0,0,26,0,0,0,0,0,0,0,4,10,13,8,987,16,15,16,2182,1,47,0,1,0,0,0,6,0,4,10,0,0,0,1,7,2,0,21,0,1,0,2,2,0,0,5,2,0,0,0,0,0,0,0,0,0,135,0,0,111,7,5,0,1,5,14,21,47,315,0,24,1,0,16,7,0,0,8,0,0,0,1,6,0,0,11,0,1,5,0,0,116,156,0,5,1,0,0,0,0,0,2,1,0,0,1,0,0,5,0,0,0,0
2020-03-15,2,6,679,0,0,0,13,4,5,4,32,108,2,18,0,0,98,0,0,3,1,3,0,20,7,7,0,0,0,1,0,27,0,12,26,4,0,5,0,0,0,121,3,5,1,120,0,2,9,0,8,0,7,29,1018,362,23,0,0,19,32,0,485,0,0,3,1,0,37,0,0,0,0,1,0,0,4,11,16,8,1053,16,17,22,2482,1,47,1,1,0,0,1,7,0,4,11,0,0,0,2,8,2,0,47,0,1,0,3,4,0,0,7,3,0,0,0,0,0,0,0,0,0,149,0,1,125,19,6,0,1,5,15,31,55,371,0,32,1,0,17,7,0,0,9,0,0,0,3,7,0,0,11,0,2,7,0,0,120,266,0,9,2,0,0,0,0,0,2,1,0,0,1,0,1,4,0,0,0,0
2020-03-16,2,7,871,0,0,0,15,5,6,7,41,127,3,17,1,0,117,0,0,4,2,3,0,25,8,7,2,0,0,1,0,48,0,23,25,4,0,8,0,0,0,108,4,6,1,120,0,3,14,0,8,0,9,34,1267,548,28,0,1,17,35,0,781,0,0,3,1,0,37,0,0,0,0,1,0,1,4,11,16,9,1119,21,17,22,2687,1,45,2,1,0,0,2,8,0,4,11,0,0,0,2,11,2,0,64,0,1,0,4,4,0,0,11,3,1,0,0,0,0,0,0,0,0,161,0,1,156,31,8,0,1,11,23,43,60,437,0,38,1,1,20,10,0,0,10,0,0,0,3,8,0,0,13,0,4,8,0,0,117,261,0,14,3,0,0,0,0,1,3,3,1,0,4,1,2,4,0,0,0,0
2020-03-17,2,6,1114,5,0,0,22,6,7,11,49,164,2,17,1,0,139,0,0,4,2,3,0,41,8,9,2,0,0,4,1,57,0,29,24,6,0,10,0,0,0,115,5,7,1,109,0,6,20,0,3,0,9,35,1436,751,30,0,1,22,40,0,846,0,0,3,1,0,43,1,0,0,0,1,0,1,6,12,21,12,1161,27,22,25,3051,2,44,5,5,0,0,2,9,0,6,11,0,0,1,3,19,3,0,78,0,1,0,5,5,0,0,12,4,1,1,0,0,0,0,0,0,0,152,1,1,190,40,10,0,1,15,31,58,59,510,0,51,2,1,23,13,0,0,8,0,0,0,3,9,1,0,15,0,6,8,0,0,120,316,0,18,4,0,0,0,0,1,3,7,2,0,7,1,5,5,0,0,0,0
2020-03-18,2,7,1488,5,0,0,21,8,9,12,63,200,2,9,2,0,167,0,0,6,1,4,0,48,8,12,3,0,0,5,1,78,0,33,26,6,0,13,0,0,0,94,5,9,1,96,0,13,19,0,6,0,14,31,1662,1040,35,0,1,22,40,0,976,0,0,2,1,0,46,1,0,0,1,1,0,1,6,13,28,13,1194,36,24,32,3322,2,41,7,5,0,0,3,10,0,9,10,0,0,4,3,28,4,0,92,0,1,0,5,6,0,0,16,4,1,1,0,0,0,0,0,0,1,136,2,3,222,62,11,0,1,19,31,56,27,595,0,53,2,1,31,18,0,0,8,0,0,0,4,10,1,0,19,0,7,15,0,0,113,339,0,22,7,0,0,0,0,1,3,14,2,0,11,2,5,5,0,0,0,0
2020-03-19,2,6,1892,7,0,0,33,9,11,16,79,244,5,12,2,1,212,0,0,6,1,7,0,81,9,12,4,0,0,5,2,98,0,33,32,9,0,14,0,0,2,99,7,12,1,87,0,26,27,0,8,0,15,28,2241,1592,36,0,1,24,49,0,1240,0,0,2,2,0,46,1,0,0,1,1,0,1,9,17,40,17,1190,73,32,47,3703,2,39,10,6,1,0,3,10,0,11,14,0,0,4,5,45,6,0,107,0,1,0,7,8,0,0,22,7,1,1,0,0,0,0,0,0,1,149,3,4,281,68,14,0,1,31,44,104,28,678,0,86,4,1,33,24,0,0,7,0,0,0,4,12,1,0,24,0,8,19,0,0,112,489,0,29,8,1,0,0,0,1,5,27,2,0,13,3,6,7,0,0,0,0
2020-03-20,2,5,2310,11,0,0,37,9,14,18,84,269,4,13,2,1,243,0,0,6,2,11,0,92,6,15,5,0,0,7,3,107,0,58,44,8,0,21,0,0,2,96,9,14,2,76,0,50,29,0,8,0,15,29,2168,2374,29,0,1,24,42,0,1297,0,0,3,2,0,44,2,0,0,1,1,0,3,9,23,43,15,1183,85,39,58,4194,1,41,12,6,1,1,3,11,0,13,12,0,0,4,6,64,8,0,119,0,1,0,7,10,2,0,25,9,1,1,2,0,0,0,0,0,1,131,5,4,314,100,16,0,1,29,51,130,21,789,0,99,10,2,31,30,0,0,9,0,0,0,4,14,1,0,26,0,10,25,0,0,116,594,1,35,12,1,0,0,1,1,5,51,4,0,15,5,6,6,0,0,0,0
2020-03-21,2,5,2518,12,0,0,41,15,18,20,117,308,5,14,3,1,304,0,0,7,1,11,0,124,6,17,9,0,0,7,4,154,0,72,47,8,0,25,0,0,3,102,13,24,2,83,0,68,26,0,10,0,19,29,2712,3099,27,0,1,28,43,0,1424,0,0,3,2,0,43,2,0,0,1,1,0,3,10,33,51,15,1126,94,45,80,4632,1,38,12,7,1,2,3,10,0,14,13,0,0,5,11,88,10,0,135,0,0,0,8,11,2,0,30,10,1,1,2,0,0,0,0,0,3,147,7,5,383,103,23,0,2,40,62,159,21,910,0,115,14,2,35,35,0,0,9,0,0,0,5,18,1,0,31,0,10,29,0,0,125,745,0,47,14,1,0,0,2,7,6,95,6,0,18,6,10,6,0,0,0,0
2020-03-22,3,7,2725,16,0,0,58,22,32,24,179,389,6,17,3,2,359,0,0,7,2,15,0,198,5,19,10,0,0,11,5,174,0,84,62,10,0,28,0,0,4,114,15,29,4,91,0,109,31,0,8,0,19,28,2996,4309,22,0,1,34,55,0,1673,1,0,3,2,0,42,3,0,0,1,2,0,3,14,40,57,17,1100,111,57,96,4913,1,40,15,7,2,2,4,11,0,16,20,0,0,5,19,106,14,0,125,0,0,0,10,12,4,0,38,10,3,1,3,0,0,0,0,0,4,166,13,5,440,106,39,0,2,46,74,194,13,1045,0,124,27,3,43,43,0,0,11,0,0,0,6,25,1,0,33,0,9,32,0,0,132,753,1,69,16,2,0,0,2,7,8,176,10,0,21,6,9,8,0,0,0,0
2020-03-23,3,8,3112,19,0,0,63,25,35,26,186,494,6,23,4,2,384,0,1,6,2,16,0,246,5,21,12,0,0,11,7,239,0,88,66,12,0,31,0,0,5,104,18,37,5,91,0,135,31,0,14,0,18,27,3599,5642,21,0,1,46,60,0,1920,1,0,4,3,0,52,3,0,0,1,2,1,3,18,54,64,20,1151,137,58,122,5135,1,43,16,7,2,2,3,9,0,21,22,0,0,7,23,114,17,2,136,0,0,0,11,16,5,0,41,12,2,1,4,0,0,0,0,0,5,184,13,6,478,105,41,0,2,44,82,247,9,1293,0,134,33,4,60,50,0,0,11,0,0,0,8,28,1,0,38,0,10,49,0,0,146,942,1,82,18,2,0,0,2,7,10,216,9,1,19,6,9,9,0,0,0,0
2020-03-24,7,10,3390,18,0,0,85,29,46,24,227,564,8,23,4,2,432,0,1,6,3,20,0,275,7,22,14,0,0,8,8,330,0,107,76,11,0,43,0,0,6,102,19,45,6,99,0,146,29,1,21,0,19,29,4020,6877,21,0,1,52,67,1,2130,1,0,5,7,0,51,2,0,0,1,-0,1,3,20,56,73,23,1235,158,61,141,5381,1,46,17,6,3,6,6,9,0,21,28,0,0,6,26,137,17,2,136,0,0,0,10,19,6,0,45,14,2,1,6,0,1,0,0,0,6,200,20,9,553,109,39,0,3,43,95,273,12,1523,0,143,42,5,87,54,0,0,11,0,0,0,9,34,0,0,42,0,8,70,0,0,162,1025,1,93,20,2,0,0,3,7,13,261,12,1,20,6,7,10,0,0,0,0
2020-03-25,9,12,3571,21,0,0,104,33,44,26,257,563,9,23,4,2,493,0,1,5,3,20,0,312,6,21,18,0,0,9,9,371,0,133,80,12,0,53,0,0,6,103,22,52,7,107,1,152,37,1,31,1,16,36,5086,8238,21,0,1,62,78,1,2354,1,0,5,12,0,58,3,0,0,1,-0,1,4,24,72,80,26,1379,182,70,295,5525,2,55,17,7,4,6,6,8,0,21,29,0,0,3,35,161,20,3,144,0,0,0,13,25,6,0,51,17,3,1,7,1,1,0,0,1,6,219,26,9,626,107,51,0,4,48,114,364,12,1768,0,170,53,5,92,73,0,0,13,0,0,0,10,43,0,0,45,0,7,85,0,0,186,1124,1,103,19,1,0,0,3,8,21,334,19,2,20,6,8,9,0,1,1,0
2020-03-26,10,16,4088,24,1,1,105,40,58,25,304,699,11,26,4,2,634,0,1,5,4,18,0,338,6,24,17,0,0,8,9,463,0,157,89,11,0,55,0,0,5,97,23,56,8,114,2,172,34,2,28,1,15,39,5689,10134,39,1,1,70,80,1,2654,1,0,6,17,1,68,2,0,0,1,-0,1,6,27,76,83,27,1571,180,67,324,5651,2,64,20,10,3,6,7,9,0,23,30,0,0,4,38,160,22,3,162,0,0,1,12,30,11,0,60,18,4,1,9,1,1,0,0,1,8,232,36,9,714,125,64,0,4,49,124,394,13,2062,0,176,65,6,107,92,0,0,13,0,0,0,11,40,0,0,48,0,7,111,0,0,206,1105,1,110,21,1,0,0,3,8,23,491,26,2,21,7,9,10,0,1,2,0
2020-03-27,12,17,4432,27,0,1,109,46,66,28,336,753,17,26,4,3,718,0,1,4,7,21,0,375,5,24,20,0,0,7,10,534,0,172,92,14,0,54,0,0,5,97,25,65,9,123,2,175,36,2,38,1,19,42,6473,11909,42,1,1,82,84,1,2949,1,0,6,17,1,67,2,1,0,1,-0,1,6,31,92,97,36,1813,205,69,358,5640,1,73,21,14,3,7,9,9,0,24,33,0,0,4,44,160,22,3,162,0,0,2,11,38,12,0,73,19,4,1,10,1,1,0,0,1,8,263,47,12,806,109,77,0,6,57,138,464,13,2347,0,207,73,5,141,112,0,0,11,0,0,0,12,46,0,0,50,0,5,138,0,0,233,1091,1,116,19,1,0,0,2,8,25,763,40,3,23,8,9,10,0,2,3,1
2020-03-28,12,17,5069,31,0,1,116,45,76,35,367,780,18,24,3,3,903,0,1,3,8,24,0,412,5,24,20,0,0,7,9,614,0,203,99,14,1,59,0,0,6,97,25,64,14,135,2,188,40,2,45,1,16,43,6837,13936,48,1,1,110,92,1,3377,0,0,6,17,1,76,2,1,0,1,0,1,10,34,94,101,42,2114,233,70,415,5556,2,96,23,25,4,6,9,8,0,26,32,0,0,3,44,166,22,3,162,0,0,3,11,44,13,0,85,22,4,0,10,1,1,1,0,1,10,271,57,14,883,117,84,0,5,50,157,556,16,2579,0,234,87,6,155,137,0,0,11,0,0,0,12,70,0,0,53,0,5,135,0,0,256,1072,1,119,19,1,0,0,1,4,31,962,44,4,24,9,7,11,0,2,4,1
2020-03-29,11,18,5317,32,1,1,113,44,68,33,348,744,21,24,3,3,1062,0,1,3,8,28,0,387,5,23,21,0,0,3,14,687,0,223,98,17,1,67,0,2,5,89,26,66,15,150,1,162,40,3,60,2,18,45,7335,15436,50,1,1,148,88,0,3495,0,0,5,18,1,76,2,2,0,1,-2,2,12,40,90,110,45,2382,244,65,481,5507,2,115,21,32,4,10,9,10,0,30,27,0,1,3,45,165,21,5,166,0,1,3,9,52,11,0,97,24,3,0,9,1,1,1,0,2,12,271,59,16,959,120,84,0,5,70,175,623,20,2794,0,242,94,7,197,167,0,0,7,0,1,0,11,74,0,0,56,0,5,144,1,0,280,1051,0,113,18,0,0,0,1,4,34,1140,57,5,22,14,7,11,0,2,4,1
2020-03-30,19,17,5404,34,1,1,127,51,74,35,383,735,29,20,2,2,1165,0,0,10,10,33,0,379,5,23,21,0,0,3,12,759,1,251,100,16,1,74,0,2,6,100,25,68,19,169,1,140,41,4,59,2,21,45,7546,16980,52,1,2,155,93,0,3578,0,0,6,18,1,74,2,3,1,0,-2,1,16,40,107,119,52,2635,255,71,518,5402,2,122,20,34,5,11,9,11,0,28,26,0,1,2,45,159,21,4,158,0,1,4,7,59,13,0,104,27,4,0,9,1,1,0,0,3,13,261,70,16,1008,138,92,0,6,79,187,621,27,3077,0,252,94,5,219,200,0,1,6,0,1,0,12,77,0,0,53,0,4,132,1,0,313,1018,0,115,16,1,0,0,2,4,32,1328,68,3,23,15,8,11,0,2,5,1
2020-03-31,14,17,5546,30,1,1,114,65,95,40,359,700,30,25,2,2,1215,0,0,10,11,36,1,496,4,26,21,0,0,3,18,820,1,267,98,20,0,75,0,2,8,107,24,69,20,189,1,165,44,4,59,2,23,46,8005,19233,54,1,2,219,89,0,4315,1,0,6,15,1,82,2,3,1,0,1,1,16,44,123,120,54,2828,272,70,589,5231,2,148,17,39,5,9,6,14,0,29,22,0,1,2,47,154,26,6,163,0,1,4,8,64,14,1,116,33,4,0,9,1,1,0,0,3,13,254,70,15,1012,151,119,0,5,93,201,726,36,3384,0,273,114,5,207,263,0,1,7,0,1,0,13,85,0,0,53,1,6,114,1,0,348,961,0,118,15,1,0,0,2,4,40,1666,78,5,21,17,7,11,0,4,5,1
2020-04-01,22,16,5793,29,1,1,117,78,95,44,357,732,38,21,2,2,1290,0,1,11,12,40,1,612,3,26,19,0,0,2,23,901,1,277,100,27,0,85,0,2,9,107,25,74,22,204,1,225,46,3,69,2,26,45,7800,21164,54,1,2,239,81,0,4593,2,0,6,15,1,85,2,4,1,1,2,1,19,43,192,127,55,2939,269,69,532,5170,3,174,15,43,8,10,7,17,0,32,21,0,1,2,44,141,25,5,159,0,1,4,8,61,16,1,129,39,3,1,10,1,1,0,0,10,18,254,72,16,1037,174,105,0,5,120,215,751,43,3707,0,265,127,6,222,303,0,1,4,0,1,0,13,97,0,0,53,1,6,96,1,0,373,982,0,120,13,1,0,0,2,4,36,1892,93,4,19,17,7,11,0,3,3,1
2020-04-02,26,15,5837,29,1,0,125,88,90,53,329,603,40,26,2,4,1302,0,1,31,11,49,1,723,3,28,19,0,0,2,33,1035,1,307,93,30,0,96,0,3,12,105,24,74,24,221,0,251,53,4,99,2,29,48,7754,23000,46,0,2,275,80,0,4340,2,0,8,10,0,93,3,7,1,0,2,1,24,46,259,128,56,3009,290,74,595,4950,3,200,12,46,11,10,8,19,0,31,18,0,1,3,50,148,26,5,155,0,1,5,9,62,13,0,132,47,4,0,11,0,1,0,0,13,17,254,73,17,1046,188,108,0,5,119,246,784,57,3964,0,276,127,5,244,387,0,1,5,0,1,0,13,112,0,0,52,0,6,76,1,0,411,1002,0,119,12,1,0,0,2,4,37,2072,100,4,19,19,6,11,0,4,3,1
2020-04-03,24,17,5755,25,1,1,134,109,97,58,312,552,40,29,2,4,1355,0,1,37,10,49,1,806,3,27,17,0,0,2,60,1108,1,311,88,33,0,104,0,3,12,104,22,70,27,249,0,253,64,5,123,2,26,43,7640,24921,55,0,3,316,82,0,4543,2,0,10,10,1,92,3,9,2,1,3,1,22,46,240,134,52,2979,307,68,628,4761,3,232,11,45,13,10,6,27,0,30,17,1,1,3,48,144,30,6,167,0,0,4,9,64,13,0,139,56,3,0,13,0,1,0,0,16,20,231,71,17,1025,189,114,0,6,137,285,803,73,4211,1,259,130,5,270,445,0,1,3,0,1,0,13,146,0,0,55,1,8,48,1,0,445,954,0,120,12,1,0,0,2,5,38,2175,109,4,16,20,7,11,0,5,2,1
