ID_ACCIDENTE,ANIO,MES,HORA,DIASEMANA,PROVINCIA,COMUNIDAD_AUTONOMA,ISLA,MUNICIPIO,TOT_VICTIMAS,TOT_MUERTOS,TOT_HERIDOS_GRAVES,TOT_HERIDOS_LEVES,TOT_VEHICULOS_IMPLICADOS,ZONA,ZONA_AGRUPADA,CARRETERA,RED_CARRETERA,TIPO_VIA,TRAZADO_NO_INTERSEC,TIPO_INTERSEC,ACOND_CALZADA,PRIORIDAD,SUPERFICIE_CALZADA,LUMINOSIDAD,FACTORES_ATMOSFERICOS,VISIBILIDAD_RESTRINGIDA,OTRA_CIRCUNSTANCIA,ACERAS,TIPO_ACCIDENTE,DENSIDAD_CIRCULACION,MEDIDAS_ESPECIALES,COD_ANIMAL
2013330000274,2013,1,20:00,VIERNES,Asturias,"Asturias, Principado de",,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,AS-117,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN X Ó +,,SIN DATO,NINGUNA (SOLO NORMA),MOJADA,NOCHE: ILUMINACIÓN INSUFICIENTE,LLUVIA FUERTE,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2008330000025,2008,1,07:00,MIÉRCOLES,Asturias,"Asturias, Principado de",,,2,0,0,2,1,CARRETERA,VÍAS INTERURBANAS,SB-3,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: ILUMINACIÓN INSUFICIENTE,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Equino
2009330004092,2009,10,19:00,SÁBADO,Asturias,"Asturias, Principado de",,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,N-632,TITULARIDAD ESTATAL,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Ave
2013330004776,2013,11,19:30,SÁBADO,Asturias,"Asturias, Principado de",,,1,0,0,1,3,CARRETERA,VÍAS INTERURBANAS,AS-16,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),MOJADA,NOCHE: SIN ILUMINACIÓN,LLOVIZNANDO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2013330003078,2013,8,06:20,VIERNES,Asturias,"Asturias, Principado de",,,2,0,0,2,2,CARRETERA,VÍAS INTERURBANAS,N-632,TITULARIDAD ESTATAL,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Equino
2013330001765,2013,4,06:10,LUNES,Asturias,"Asturias, Principado de",,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,AS-16,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: ILUMINACIÓN INSUFICIENTE,NIEBLA INTENSA,FACTORES ATMOSFÉRICOS,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2013330000010,2013,1,18:30,MARTES,Asturias,"Asturias, Principado de",,,1,0,0,1,2,CARRETERA,VÍAS INTERURBANAS,N-632,TITULARIDAD ESTATAL,VÍA CONVENCIONAL,GIRATORIA,,SIN DATO,NINGUNA (SOLO NORMA),MOJADA,NOCHE: SIN ILUMINACIÓN,LLOVIZNANDO,CONFIGURACIÓN DEL TERRENO,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2013330002814,2013,7,01:00,MARTES,Asturias,"Asturias, Principado de",,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,AS-23,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,VEGETACIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Corzo
2008330002903,2008,8,16:00,DOMINGO,Asturias,"Asturias, Principado de",,Tineo,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,S/D,TITULARIDAD MUNICIPAL,CAMINO VECINAL,,EN T Ó Y,NADA ESPECIAL,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2010330002457,2010,7,18:00,MIÉRCOLES,Asturias,"Asturias, Principado de",,Tineo,2,0,0,2,2,CARRETERA,VÍAS INTERURBANAS,AS-15,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Otro tipo de accidente,FLUIDA,NINGUNA MEDIDA,Corzo
2013330004791,2013,11,07:15,MIÉRCOLES,Asturias,"Asturias, Principado de",,Tineo,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,AS-217,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: ILUMINACIÓN INSUFICIENTE,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Corzo
2008330000929,2008,3,22:00,VIERNES,Asturias,"Asturias, Principado de",,Villaviciosa,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,N-632,TITULARIDAD ESTATAL,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Vacuno
2010330005041,2010,12,20:00,MARTES,Asturias,"Asturias, Principado de",,Villaviciosa,2,0,0,2,4,CARRETERA,VÍAS INTERURBANAS,S/D,TITULARIDAD MUNICIPAL,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),MOJADA,NOCHE: SIN ILUMINACIÓN,LLOVIZNANDO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Equino
2010330002454,2010,7,00:00,VIERNES,Asturias,"Asturias, Principado de",,Villaviciosa,2,0,0,2,1,CARRETERA,VÍAS INTERURBANAS,VV-7,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2012330004533,2012,11,21:00,SÁBADO,Asturias,"Asturias, Principado de",,Villaviciosa,1,0,0,1,7,CARRETERA,VÍAS INTERURBANAS,A-8,TITULARIDAD ESTATAL,AUTOVÍA,EN X Ó +,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2012330003083,2012,8,01:00,SÁBADO,Asturias,"Asturias, Principado de",,Villaviciosa,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,A-8,TITULARIDAD ESTATAL,AUTOVÍA,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Otro animal
2012330004670,2012,12,23:00,JUEVES,Asturias,"Asturias, Principado de",,Villaviciosa,3,0,1,2,2,CARRETERA,VÍAS INTERURBANAS,A-64,TITULARIDAD ESTATAL,AUTOVÍA,,ENLACE DE ENTRADA,NADA ESPECIAL,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2013330001225,2013,3,03:25,DOMINGO,Asturias,"Asturias, Principado de",,Villaviciosa,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,A-8,TITULARIDAD ESTATAL,AUTOVÍA,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Corzo
2013330000036,2013,1,19:15,JUEVES,Asturias,"Asturias, Principado de",,Villaviciosa,2,0,0,2,1,CARRETERA,VÍAS INTERURBANAS,A-8,TITULARIDAD ESTATAL,AUTOVÍA,GIRATORIA,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2013330001770,2013,4,12:20,MIÉRCOLES,Asturias,"Asturias, Principado de",,Villaviciosa,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,S/D,TITULARIDAD MUNICIPAL,CAMINO VECINAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,EDIFICIOS,NINGUNA,S,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2009330003708,2009,10,00:00,JUEVES,Asturias,"Asturias, Principado de",,,1,0,1,0,1,CARRETERA,VÍAS INTERURBANAS,AS-35,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Corzo
2011340001093,2011,11,21:00,MIÉRCOLES,Palencia,Castilla y León,,Aguilar de Campoo,2,0,0,2,1,CARRETERA,VÍAS INTERURBANAS,A-67,TITULARIDAD ESTATAL,AUTOVÍA,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),MOJADA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2013340000516,2013,5,20:00,JUEVES,Palencia,Castilla y León,,,2,0,0,2,1,CARRETERA,VÍAS INTERURBANAS,P-405,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Salida de la vía por la derecha con colisión (Choque con cuneta o bordillo),FLUIDA,NINGUNA MEDIDA,Corzo
2011340000228,2011,3,21:00,JUEVES,Palencia,Castilla y León,,,3,0,0,3,1,CARRETERA,VÍAS INTERURBANAS,P-220,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Ciervo
2008340000092,2008,1,07:00,VIERNES,Palencia,Castilla y León,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,CL-615,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2011340000111,2011,2,04:00,MIÉRCOLES,Palencia,Castilla y León,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,P-225,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2013340001123,2013,11,19:55,MARTES,Palencia,Castilla y León,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,P-241,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2010340001072,2010,10,07:00,JUEVES,Palencia,Castilla y León,,,1,0,1,0,1,CARRETERA,VÍAS INTERURBANAS,CL-626,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN X Ó +,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,NIEBLA LIGERA,OTRA_CAUSA,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Equino
