fecha	pais	continente	indicador	valor
2020-06-24	Colombia	América	casos_media_movil_7dias	2663
2020-06-24	Colombia	América	ia_7dias	36.64
2020-06-24	Congo (Brazzaville)	África	casos_media_movil_7dias	29.1
2020-06-24	Congo (Brazzaville)	África	ia_7dias	3.7
2020-06-24	Congo (Brazzaville)	África	casos_media_movil_7dias	29.1
2020-06-24	Congo (Brazzaville)	África	ia_7dias	3.7
2020-06-24	Costa Rica	América	casos_media_movil_7dias	85.6
2020-06-24	Costa Rica	América	ia_7dias	11.76
2020-06-24	Costa de Marfil	África	casos_media_movil_7dias	317.9
2020-06-24	Costa de Marfil	África	ia_7dias	8.43
2020-06-24	Croacia	Europa	casos_media_movil_7dias	15.9
2020-06-24	Croacia	Europa	ia_7dias	2.7
2020-06-24	Cuba	América	casos_media_movil_7dias	6.4
2020-06-24	Cuba	América	ia_7dias	0.4
2020-06-24	República Checa	Europa	casos_media_movil_7dias	77
2020-06-24	República Checa	Europa	ia_7dias	5.03
2020-06-24	Congo (Kinshasa)	África	casos_media_movil_7dias	150.4
2020-06-24	Congo (Kinshasa)	África	ia_7dias	1.18
2020-06-24	Dinamarca	Europa	casos_media_movil_7dias	44.4
2020-06-24	Dinamarca	Europa	ia_7dias	5.37
2020-06-24	República Dominicana	América	casos_media_movil_7dias	607.1
2020-06-24	República Dominicana	América	ia_7dias	39.18
2020-06-24	Ecuador	América	casos_media_movil_7dias	528.6
2020-06-24	Ecuador	América	ia_7dias	20.97
2020-06-24	Egipto	África	casos_media_movil_7dias	1469.3
2020-06-24	Egipto	África	ia_7dias	10.05
2020-06-24	El Salvador	América	casos_media_movil_7dias	147.4
2020-06-24	El Salvador	América	ia_7dias	15.91
2020-06-24	Guinea Ecuatorial	África	casos_media_movil_7dias	99.3
2020-06-24	Guinea Ecuatorial	África	ia_7dias	49.54
2020-06-24	Eritrea	África	casos_media_movil_7dias	3.1
2020-06-24	Eritrea	África	ia_7dias	0.62
2020-06-24	Estonia	Europa	casos_media_movil_7dias	1
2020-06-24	Estonia	Europa	ia_7dias	0.53
2020-06-24	Etiopía	África	casos_media_movil_7dias	174
2020-06-24	Etiopía	África	ia_7dias	1.06
2020-06-24	Finlandia	Europa	casos_media_movil_7dias	6.1
2020-06-24	Finlandia	Europa	ia_7dias	0.78
2020-06-24	Francia	Europa	casos_media_movil_7dias	507.3
2020-06-24	Francia	Europa	ia_7dias	5.44
2020-06-24	Gabón	África	casos_media_movil_7dias	108.4
2020-06-24	Gabón	África	ia_7dias	34.1
2020-06-24	Gambia	África	casos_media_movil_7dias	1.1
2020-06-24	Gambia	África	ia_7dias	0.33
2020-06-24	Georgia	Asia	casos_media_movil_7dias	3.7
2020-06-24	Georgia	Asia	ia_7dias	0.65
2020-06-24	Alemania	Europa	casos_media_movil_7dias	609.3
2020-06-24	Alemania	Europa	ia_7dias	5.09
2020-06-24	Ghana	África	casos_media_movil_7dias	339.3
2020-06-24	Ghana	África	ia_7dias	7.64
2020-06-24	Grecia	Europa	casos_media_movil_7dias	22
2020-06-24	Grecia	Europa	ia_7dias	1.48
2020-06-24	Guatemala	América	casos_media_movil_7dias	547.7
2020-06-24	Guatemala	América	ia_7dias	21.4
2020-06-24	Guinea	África	casos_media_movil_7dias	66.4
2020-06-24	Guinea	África	ia_7dias	3.54
2020-06-24	Guinea-Bisáu	África	casos_media_movil_7dias	9.1
2020-06-24	Guinea-Bisáu	África	ia_7dias	3.25
2020-06-24	Haití	América	casos_media_movil_7dias	111
2020-06-24	Haití	América	ia_7dias	6.81
2020-06-24	Honduras	América	casos_media_movil_7dias	612.4
2020-06-24	Honduras	América	ia_7dias	43.28
2020-06-24	Hungría	Europa	casos_media_movil_7dias	4.1
2020-06-24	Hungría	Europa	ia_7dias	0.3
2020-06-24	India	Asia	casos_media_movil_7dias	14588.3
2020-06-24	India	Asia	ia_7dias	7.4
2020-06-24	Indonesia	Asia	casos_media_movil_7dias	1070.9
2020-06-24	Indonesia	Asia	ia_7dias	2.74
2020-06-24	Irán	Asia	casos_media_movil_7dias	2504.4
2020-06-24	Irán	Asia	ia_7dias	20.87
2020-06-24	Irak	Asia	casos_media_movil_7dias	1686
2020-06-24	Irak	Asia	ia_7dias	29.34
2020-06-24	Irlanda	Europa	casos_media_movil_7dias	8.1
2020-06-24	Irlanda	Europa	ia_7dias	1.15
2020-06-24	Israel	Asia	casos_media_movil_7dias	267.9
2020-06-24	Israel	Asia	ia_7dias	21.66
2020-06-24	Italia	Europa	casos_media_movil_7dias	190.4
2020-06-24	Italia	Europa	ia_7dias	2.2
2020-06-24	Jamaica	América	casos_media_movil_7dias	7
2020-06-24	Jamaica	América	ia_7dias	1.65
2020-06-24	Japón	Asia	casos_media_movil_7dias	57
2020-06-24	Japón	Asia	ia_7dias	0.32
2020-06-24	Jordania	Asia	casos_media_movil_7dias	9.4
2020-06-24	Jordania	Asia	ia_7dias	0.65
2020-06-24	Kazajistán	Asia	casos_media_movil_7dias	460.4
2020-06-24	Kazajistán	Asia	ia_7dias	17.16
2020-06-24	Kenia	África	casos_media_movil_7dias	156
2020-06-24	Kenia	África	ia_7dias	2.03
2020-06-24	Kosovo	Europa	casos_media_movil_7dias	73.1
2020-06-24	Kosovo	Europa	ia_7dias	26.49
2020-06-24	Kuwait	Asia	casos_media_movil_7dias	582.1
2020-06-24	Kuwait	Asia	ia_7dias	95.42
2020-06-24	Kirguistán	Asia	casos_media_movil_7dias	166.3
2020-06-24	Kirguistán	Asia	ia_7dias	17.84
2020-06-24	Laos	Asia	casos_media_movil_7dias	0
2020-06-24	Laos	Asia	ia_7dias	0
2020-06-24	Letonia	Europa	casos_media_movil_7dias	1.9
2020-06-24	Letonia	Europa	ia_7dias	0.69
2020-06-24	Líbano	Asia	casos_media_movil_7dias	21.3
2020-06-24	Líbano	Asia	ia_7dias	2.18
2020-06-24	Liberia	África	casos_media_movil_7dias	20.4
2020-06-24	Liberia	África	ia_7dias	2.83
2020-06-24	Libia	África	casos_media_movil_7dias	24.6
2020-06-24	Libia	África	ia_7dias	2.5
2020-06-24	Lituania	Europa	casos_media_movil_7dias	3.9
2020-06-24	Lituania	Europa	ia_7dias	0.99
2020-06-24	Macedonia del Norte	Europa	casos_media_movil_7dias	146.4
2020-06-24	Macedonia del Norte	Europa	ia_7dias	49.2
2020-06-24	Madagascar	África	casos_media_movil_7dias	58.1
2020-06-24	Madagascar	África	ia_7dias	1.47
2020-06-24	Malaui	África	casos_media_movil_7dias	40.6
2020-06-24	Malaui	África	ia_7dias	1.48
2020-06-24	Malasia	Asia	casos_media_movil_7dias	12.1
2020-06-24	Malasia	Asia	ia_7dias	0.26
2020-06-24	Mali	África	casos_media_movil_7dias	13.3
2020-06-24	Mali	África	ia_7dias	0.46
2020-06-24	Mauritania	África	casos_media_movil_7dias	132.4
2020-06-24	Mauritania	África	ia_7dias	19.94
2020-06-24	Mauricio	África	casos_media_movil_7dias	0.4
2020-06-24	Mauricio	África	ia_7dias	0.24
2020-06-24	México	América	casos_media_movil_7dias	5221
2020-06-24	México	América	ia_7dias	28.35
2020-06-24	Moldavia	Europa	casos_media_movil_7dias	351.4
2020-06-24	Moldavia	Europa	ia_7dias	60.98
2020-06-24	Mongolia	Asia	casos_media_movil_7dias	2.6
2020-06-24	Mongolia	Asia	ia_7dias	0.55
2020-06-24	Marruecos	África	casos_media_movil_7dias	191.9
2020-06-24	Marruecos	África	ia_7dias	3.64
2020-06-24	Mozambique	África	casos_media_movil_7dias	17
2020-06-24	Mozambique	África	ia_7dias	0.38
2020-06-24	Myanmar	Asia	casos_media_movil_7dias	4.3
2020-06-24	Myanmar	Asia	ia_7dias	0.06
2020-06-24	Namibia	África	casos_media_movil_7dias	5.4
2020-06-24	Namibia	África	ia_7dias	1.5
2020-06-24	Nepal	Asia	casos_media_movil_7dias	347.9
2020-06-24	Nepal	Asia	ia_7dias	8.36
2020-06-24	Países Bajos	Europa	casos_media_movil_7dias	90.7
2020-06-24	Países Bajos	Europa	ia_7dias	3.71
2020-06-24	Nueva Zelanda	Oceanía	casos_media_movil_7dias	1.4
2020-06-24	Nueva Zelanda	Oceanía	ia_7dias	0.21
2020-06-24	Nicaragua	América	casos_media_movil_7dias	49.6
2020-06-24	Nicaragua	América	ia_7dias	5.24
2020-06-24	Níger	África	casos_media_movil_7dias	5
2020-06-24	Níger	África	ia_7dias	0.14
2020-06-24	Nigeria	África	casos_media_movil_7dias	603.3
2020-06-24	Nigeria	África	ia_7dias	2.05
2020-06-24	Noruega	Europa	casos_media_movil_7dias	17.1
2020-06-24	Noruega	Europa	ia_7dias	2.21
2020-06-24	Omán	Asia	casos_media_movil_7dias	1017.9
2020-06-24	Omán	Asia	ia_7dias	139.52
2020-06-24	Pakistán	Asia	casos_media_movil_7dias	4880.9
2020-06-24	Pakistán	Asia	ia_7dias	15.47
2020-06-24	Territorios Palestinos	Asia	casos_media_movil_7dias	97.9
2020-06-24	Territorios Palestinos	Asia	ia_7dias	13.43
2020-06-24	Panamá	América	casos_media_movil_7dias	764.6
2020-06-24	Panamá	América	ia_7dias	124.04
2020-06-24	Paraguay	América	casos_media_movil_7dias	17
2020-06-24	Paraguay	América	ia_7dias	1.67
2020-06-24	Perú	América	casos_media_movil_7dias	3379.1
2020-06-24	Perú	América	ia_7dias	71.74
2020-06-24	Filipinas	Asia	casos_media_movil_7dias	720.6
2020-06-24	Filipinas	Asia	ia_7dias	4.6
2020-06-24	Polonia	Europa	casos_media_movil_7dias	333.1
2020-06-24	Polonia	Europa	ia_7dias	6.16
2020-06-24	Portugal	Europa	casos_media_movil_7dias	343
2020-06-24	Portugal	Europa	ia_7dias	23.55
2020-06-24	Puerto Rico	América	casos_media_movil_7dias	104.9
2020-06-24	Puerto Rico	América	ia_7dias	25.66
2020-06-24	Qatar	Asia	casos_media_movil_7dias	1071.7
2020-06-24	Qatar	Asia	ia_7dias	260.39
2020-06-24	Rumanía	Europa	casos_media_movil_7dias	298.6
2020-06-24	Rumanía	Europa	ia_7dias	10.86
2020-06-24	Rusia	Europa	casos_media_movil_7dias	7749.6
2020-06-24	Rusia	Europa	ia_7dias	37.17
2020-06-24	Ruanda	África	casos_media_movil_7dias	23.1
2020-06-24	Ruanda	África	ia_7dias	1.25
2020-06-24	Arabia Saudí	Asia	casos_media_movil_7dias	3975.6
2020-06-24	Arabia Saudí	Asia	ia_7dias	79.94
2020-06-24	Senegal	África	casos_media_movil_7dias	112.4
2020-06-24	Senegal	África	ia_7dias	4.7
2020-06-24	Serbia	Europa	casos_media_movil_7dias	95.1
2020-06-24	Serbia	Europa	ia_7dias	9.79
2020-06-24	Sierra Leona	África	casos_media_movil_7dias	17.4
2020-06-24	Sierra Leona	África	ia_7dias	1.53
2020-06-24	Singapur	Asia	casos_media_movil_7dias	209
2020-06-24	Singapur	Asia	ia_7dias	25.01
2020-06-24	Eslovaquia	Europa	casos_media_movil_7dias	5.3
2020-06-24	Eslovaquia	Europa	ia_7dias	0.68
2020-06-24	Eslovenia	Europa	casos_media_movil_7dias	5
2020-06-24	Eslovenia	Europa	ia_7dias	1.68
2020-06-24	Somalia	África	casos_media_movil_7dias	25.3
2020-06-24	Somalia	África	ia_7dias	1.11
2020-06-24	Sudáfrica	África	casos_media_movil_7dias	4253.4
2020-06-24	Sudáfrica	África	ia_7dias	50.2
2020-06-24	Corea del Sur	Asia	casos_media_movil_7dias	48.1
2020-06-24	Corea del Sur	Asia	ia_7dias	0.66
2020-06-24	Sudán del Sur	África	casos_media_movil_7dias	20
2020-06-24	Sudán del Sur	África	ia_7dias	1.25
2020-06-24	España	Europa	casos_media_movil_7dias	343.3
2020-06-24	España	Europa	ia_7dias	5.14
2020-06-24	Sri Lanka	Asia	casos_media_movil_7dias	10.9
2020-06-24	Sri Lanka	Asia	ia_7dias	0.35
2020-06-24	Sudán	África	casos_media_movil_7dias	164.1
2020-06-24	Sudán	África	ia_7dias	2.62
2020-06-24	Suazilandia	África	casos_media_movil_7dias	22
2020-06-24	Suazilandia	África	ia_7dias	13.27
2020-06-24	Suecia	Europa	casos_media_movil_7dias	1073.4
2020-06-24	Suecia	Europa	ia_7dias	74.4
2020-06-24	Suiza	Europa	casos_media_movil_7dias	26.6
2020-06-24	Suiza	Europa	ia_7dias	2.15
2020-06-24	Siria	Asia	casos_media_movil_7dias	7.7
2020-06-24	Siria	Asia	ia_7dias	0.31
2020-06-24	Taiwán	Asia	casos_media_movil_7dias	0.1
2020-06-24	Taiwán	Asia	ia_7dias	0
2020-06-24	Tayikistán	Asia	casos_media_movil_7dias	58.1
2020-06-24	Tayikistán	Asia	ia_7dias	4.27
2020-06-24	Tanzania	África	casos_media_movil_7dias	0
2020-06-24	Tanzania	África	ia_7dias	0
2020-06-24	Tailandia	Asia	casos_media_movil_7dias	3
2020-06-24	Tailandia	Asia	ia_7dias	0.03
2020-06-24	Timor Oriental	Asia	casos_media_movil_7dias	0
2020-06-24	Timor Oriental	Asia	ia_7dias	0
2020-06-24	Togo	África	casos_media_movil_7dias	5.6
2020-06-24	Togo	África	ia_7dias	0.47
2020-06-24	Trinidad y Tobago	América	casos_media_movil_7dias	0
2020-06-24	Trinidad y Tobago	América	ia_7dias	0
2020-06-24	Túnez	África	casos_media_movil_7dias	4.9
2020-06-24	Túnez	África	ia_7dias	0.29
2020-06-24	Turquía	Asia	casos_media_movil_7dias	1266.7
2020-06-24	Turquía	Asia	ia_7dias	10.51
2020-06-24	Uganda	África	casos_media_movil_7dias	10.4
2020-06-24	Uganda	África	ia_7dias	0.16
2020-06-24	Ucrania	Europa	casos_media_movil_7dias	934
2020-06-24	Ucrania	Europa	ia_7dias	14.95
2020-06-24	Emiratos Árabes Unidos	Asia	casos_media_movil_7dias	385.9
2020-06-24	Emiratos Árabes Unidos	Asia	ia_7dias	27.31
2020-06-24	Reino Unido	Europa	casos_media_movil_7dias	1153.4
2020-06-24	Reino Unido	Europa	ia_7dias	11.89
2020-06-24	Estados Unidos	América	casos_media_movil_7dias	29898.7
2020-06-24	Estados Unidos	América	ia_7dias	63.23
2020-06-24	Uruguay	América	casos_media_movil_7dias	5.1
2020-06-24	Uruguay	América	ia_7dias	1.04
2020-06-24	Uzbekistán	Asia	casos_media_movil_7dias	170.6
2020-06-24	Uzbekistán	Asia	ia_7dias	3.57
2020-06-24	Venezuela	América	casos_media_movil_7dias	160.6
2020-06-24	Venezuela	América	ia_7dias	3.95
2020-06-24	Vietnam	Asia	casos_media_movil_7dias	2
2020-06-24	Vietnam	Asia	ia_7dias	0.01
2020-06-24	Yemen	Asia	casos_media_movil_7dias	14.7
2020-06-24	Yemen	Asia	ia_7dias	0.35
2020-06-24	Zambia	África	casos_media_movil_7dias	10.3
2020-06-24	Zambia	África	ia_7dias	0.39
2020-06-24	Zimbabue	África	casos_media_movil_7dias	18.7
2020-06-24	Zimbabue	África	ia_7dias	0.88
2020-06-25	Afganistán	Asia	casos_media_movil_7dias	405.9
2020-06-25	Afganistán	Asia	ia_7dias	7.3
2020-06-25	Albania	Europa	casos_media_movil_7dias	56
2020-06-25	Albania	Europa	ia_7dias	13.62
2020-06-25	Argelia	África	casos_media_movil_7dias	140
2020-06-25	Argelia	África	ia_7dias	2.23
2020-06-25	Angola	África	casos_media_movil_7dias	4.9
2020-06-25	Angola	África	ia_7dias	0.1
2020-06-25	Argentina	América	casos_media_movil_7dias	2042.7
2020-06-25	Argentina	América	ia_7dias	31.64
2020-06-25	Armenia	Asia	casos_media_movil_7dias	526.3
2020-06-25	Armenia	Asia	ia_7dias	124.32
2020-06-25	Australia	Oceanía	casos_media_movil_7dias	21.6
2020-06-25	Australia	Oceanía	ia_7dias	0.59
2020-06-25	Austria	Europa	casos_media_movil_7dias	38.4
2020-06-25	Austria	Europa	ia_7dias	2.99
2020-06-25	Azerbaiyán	Asia	casos_media_movil_7dias	473.4
2020-06-25	Azerbaiyán	Asia	ia_7dias	32.69
2020-06-25	Bahrein	Asia	casos_media_movil_7dias	515.6
2020-06-25	Bahrein	Asia	ia_7dias	212.1
2020-06-25	Bangladesh	Asia	casos_media_movil_7dias	3453
2020-06-25	Bangladesh	Asia	ia_7dias	14.68
2020-06-25	Bielorrusia	Europa	casos_media_movil_7dias	559
2020-06-25	Bielorrusia	Europa	ia_7dias	41.41
2020-06-25	Bélgica	Europa	casos_media_movil_7dias	92.9
2020-06-25	Bélgica	Europa	ia_7dias	5.61
2020-06-25	Benín	África	casos_media_movil_7dias	47.1
2020-06-25	Benín	África	ia_7dias	2.72
2020-06-25	Bolivia	América	casos_media_movil_7dias	971.7
2020-06-25	Bolivia	América	ia_7dias	58.27
2020-06-25	Bosnia-Herzegovina	Europa	casos_media_movil_7dias	75.9
2020-06-25	Bosnia-Herzegovina	Europa	ia_7dias	16.19
2020-06-25	Botsuana	África	casos_media_movil_7dias	4.1
2020-06-25	Botsuana	África	ia_7dias	1.23
2020-06-25	Brasil	América	casos_media_movil_7dias	33322
2020-06-25	Brasil	América	ia_7dias	109.74
2020-06-25	Bulgaria	Europa	casos_media_movil_7dias	100
2020-06-25	Bulgaria	Europa	ia_7dias	10.07
2020-06-25	Burkina Faso	África	casos_media_movil_7dias	5
2020-06-25	Burkina Faso	África	ia_7dias	0.17
2020-06-25	Burundi	África	casos_media_movil_7dias	5.7
2020-06-25	Burundi	África	ia_7dias	0.34
2020-06-25	Camboya	Asia	casos_media_movil_7dias	0.1
2020-06-25	Camboya	Asia	ia_7dias	0.01
2020-06-25	Camerún	África	casos_media_movil_7dias	343.7
2020-06-25	Camerún	África	ia_7dias	9.06
2020-06-25	Canadá	América	casos_media_movil_7dias	342.9
2020-06-25	Canadá	América	ia_7dias	6.36
2020-06-25	República Centroafricana	África	casos_media_movil_7dias	76.4
2020-06-25	República Centroafricana	África	ia_7dias	11.08
2020-06-25	Chad	África	casos_media_movil_7dias	0.9
2020-06-25	Chad	África	ia_7dias	0.04
2020-06-25	Chile	América	casos_media_movil_7dias	4826.9
2020-06-25	Chile	América	ia_7dias	176.75
2020-06-25	China	Asia	casos_media_movil_7dias	30.7
2020-06-25	China	Asia	ia_7dias	0.01
2020-06-25	Colombia	América	casos_media_movil_7dias	2866.7
2020-06-25	Colombia	América	ia_7dias	39.44
2020-06-25	Congo (Brazzaville)	África	casos_media_movil_7dias	29.1
2020-06-25	Congo (Brazzaville)	África	ia_7dias	3.7
2020-06-25	Congo (Brazzaville)	África	casos_media_movil_7dias	29.1
2020-06-25	Congo (Brazzaville)	África	ia_7dias	3.7
2020-06-25	Costa Rica	América	casos_media_movil_7dias	92
2020-06-25	Costa Rica	América	ia_7dias	12.64
2020-06-25	Costa de Marfil	África	casos_media_movil_7dias	263
2020-06-25	Costa de Marfil	África	ia_7dias	6.98
2020-06-25	Croacia	Europa	casos_media_movil_7dias	18.6
2020-06-25	Croacia	Europa	ia_7dias	3.17
2020-06-25	Cuba	América	casos_media_movil_7dias	5.6
2020-06-25	Cuba	América	ia_7dias	0.34
2020-06-25	República Checa	Europa	casos_media_movil_7dias	87.9
2020-06-25	República Checa	Europa	ia_7dias	5.74
2020-06-25	Congo (Kinshasa)	África	casos_media_movil_7dias	132.6
2020-06-25	Congo (Kinshasa)	África	ia_7dias	1.04
2020-06-25	Dinamarca	Europa	casos_media_movil_7dias	45.9
2020-06-25	Dinamarca	Europa	ia_7dias	5.54
2020-06-25	República Dominicana	América	casos_media_movil_7dias	646.6
2020-06-25	República Dominicana	América	ia_7dias	41.72
2020-06-25	Ecuador	América	casos_media_movil_7dias	549.1
2020-06-25	Ecuador	América	ia_7dias	21.79
2020-06-25	Egipto	África	casos_media_movil_7dias	1274.6
2020-06-25	Egipto	África	ia_7dias	8.72
2020-06-25	El Salvador	América	casos_media_movil_7dias	154.9
2020-06-25	El Salvador	América	ia_7dias	16.71
2020-06-25	Guinea Ecuatorial	África	casos_media_movil_7dias	99.3
2020-06-25	Guinea Ecuatorial	África	ia_7dias	49.54
2020-06-25	Eritrea	África	casos_media_movil_7dias	1.7
2020-06-25	Eritrea	África	ia_7dias	0.34
2020-06-25	Estonia	Europa	casos_media_movil_7dias	0.9
2020-06-25	Estonia	Europa	ia_7dias	0.45
2020-06-25	Etiopía	África	casos_media_movil_7dias	182.1
2020-06-25	Etiopía	África	ia_7dias	1.11
2020-06-25	Finlandia	Europa	casos_media_movil_7dias	7.1
2020-06-25	Finlandia	Europa	ia_7dias	0.9
2020-06-25	Francia	Europa	casos_media_movil_7dias	453.4
2020-06-25	Francia	Europa	ia_7dias	4.86
2020-06-25	Gabón	África	casos_media_movil_7dias	103.9
2020-06-25	Gabón	África	ia_7dias	32.66
2020-06-25	Gambia	África	casos_media_movil_7dias	1.1
2020-06-25	Gambia	África	ia_7dias	0.33
2020-06-25	Georgia	Asia	casos_media_movil_7dias	3.4
2020-06-25	Georgia	Asia	ia_7dias	0.6
2020-06-25	Alemania	Europa	casos_media_movil_7dias	616.4
2020-06-25	Alemania	Europa	ia_7dias	5.15
2020-06-25	Ghana	África	casos_media_movil_7dias	346.1
2020-06-25	Ghana	África	ia_7dias	7.8
2020-06-25	Grecia	Europa	casos_media_movil_7dias	15.3
2020-06-25	Grecia	Europa	ia_7dias	1.03
2020-06-25	Guatemala	América	casos_media_movil_7dias	509.7
2020-06-25	Guatemala	América	ia_7dias	19.92
2020-06-25	Guinea	África	casos_media_movil_7dias	72.3
2020-06-25	Guinea	África	ia_7dias	3.85
2020-06-25	Guinea-Bisáu	África	casos_media_movil_7dias	9.1
2020-06-25	Guinea-Bisáu	África	ia_7dias	3.25
2020-06-25	Haití	América	casos_media_movil_7dias	105.9
2020-06-25	Haití	América	ia_7dias	6.5
2020-06-25	Honduras	América	casos_media_movil_7dias	610.3
2020-06-25	Honduras	América	ia_7dias	43.13
2020-06-25	Hungría	Europa	casos_media_movil_7dias	5
2020-06-25	Hungría	Europa	ia_7dias	0.36
2020-06-25	India	Asia	casos_media_movil_7dias	15165.6
2020-06-25	India	Asia	ia_7dias	7.69
2020-06-25	Indonesia	Asia	casos_media_movil_7dias	1082.6
2020-06-25	Indonesia	Asia	ia_7dias	2.77
2020-06-25	Irán	Asia	casos_media_movil_7dias	2492.9
2020-06-25	Irán	Asia	ia_7dias	20.78
2020-06-25	Irak	Asia	casos_media_movil_7dias	1778.3
2020-06-25	Irak	Asia	ia_7dias	30.95
2020-06-25	Irlanda	Europa	casos_media_movil_7dias	7.9
2020-06-25	Irlanda	Europa	ia_7dias	1.11
2020-06-25	Israel	Asia	casos_media_movil_7dias	307.1
2020-06-25	Israel	Asia	ia_7dias	24.84
2020-06-25	Italia	Europa	casos_media_movil_7dias	226
2020-06-25	Italia	Europa	ia_7dias	2.62
2020-06-25	Jamaica	América	casos_media_movil_7dias	7.4
2020-06-25	Jamaica	América	ia_7dias	1.76
2020-06-25	Japón	Asia	casos_media_movil_7dias	63.1
2020-06-25	Japón	Asia	ia_7dias	0.35
2020-06-25	Jordania	Asia	casos_media_movil_7dias	12
2020-06-25	Jordania	Asia	ia_7dias	0.82
2020-06-25	Kazajistán	Asia	casos_media_movil_7dias	486.9
2020-06-25	Kazajistán	Asia	ia_7dias	18.15
2020-06-25	Kenia	África	casos_media_movil_7dias	166
2020-06-25	Kenia	África	ia_7dias	2.16
2020-06-25	Kosovo	Europa	casos_media_movil_7dias	75.7
2020-06-25	Kosovo	Europa	ia_7dias	27.42
2020-06-25	Kuwait	Asia	casos_media_movil_7dias	620.9
2020-06-25	Kuwait	Asia	ia_7dias	101.77
2020-06-25	Kirguistán	Asia	casos_media_movil_7dias	185.3
2020-06-25	Kirguistán	Asia	ia_7dias	19.88
2020-06-25	Laos	Asia	casos_media_movil_7dias	0
2020-06-25	Laos	Asia	ia_7dias	0
2020-06-25	Letonia	Europa	casos_media_movil_7dias	1
2020-06-25	Letonia	Europa	ia_7dias	0.37
2020-06-25	Líbano	Asia	casos_media_movil_7dias	22.1
2020-06-25	Líbano	Asia	ia_7dias	2.27
2020-06-25	Liberia	África	casos_media_movil_7dias	21.9
2020-06-25	Liberia	África	ia_7dias	3.03
2020-06-25	Libia	África	casos_media_movil_7dias	24.6
2020-06-25	Libia	África	ia_7dias	2.5
2020-06-25	Lituania	Europa	casos_media_movil_7dias	3.7
2020-06-25	Lituania	Europa	ia_7dias	0.96
2020-06-25	Macedonia del Norte	Europa	casos_media_movil_7dias	138.3
2020-06-25	Macedonia del Norte	Europa	ia_7dias	46.46
2020-06-25	Madagascar	África	casos_media_movil_7dias	58.4
2020-06-25	Madagascar	África	ia_7dias	1.48
2020-06-25	Malaui	África	casos_media_movil_7dias	52.7
2020-06-25	Malaui	África	ia_7dias	1.93
2020-06-25	Malasia	Asia	casos_media_movil_7dias	11.6
2020-06-25	Malasia	Asia	ia_7dias	0.25
2020-06-25	Mali	África	casos_media_movil_7dias	15.9
2020-06-25	Mali	África	ia_7dias	0.55
2020-06-25	Mauritania	África	casos_media_movil_7dias	176.4
2020-06-25	Mauritania	África	ia_7dias	26.56
2020-06-25	Mauricio	África	casos_media_movil_7dias	0.6
2020-06-25	Mauricio	África	ia_7dias	0.31
2020-06-25	México	América	casos_media_movil_7dias	5293.4
2020-06-25	México	América	ia_7dias	28.74
2020-06-25	Moldavia	Europa	casos_media_movil_7dias	335.1
2020-06-25	Moldavia	Europa	ia_7dias	58.16
2020-06-25	Mongolia	Asia	casos_media_movil_7dias	2.1
2020-06-25	Mongolia	Asia	ia_7dias	0.46
2020-06-25	Marruecos	África	casos_media_movil_7dias	272.9
2020-06-25	Marruecos	África	ia_7dias	5.17
