fecha	idpro	provincia	indicador	valor
2020-05-06	O	Asturias	pcr_media_movil_7dias	4.3
2020-05-06	O	Asturias	ia_7dias	2.94
2020-05-06	OR	Ourense	pcr_diario	4
2020-05-06	OR	Ourense	pcr_media_movil_7dias	3.1
2020-05-06	OR	Ourense	ia_7dias	7.17
2020-05-06	P	Palencia	pcr_diario	1
2020-05-06	P	Palencia	pcr_media_movil_7dias	2.4
2020-05-06	P	Palencia	ia_7dias	10.64
2020-05-06	PM	Baleares	pcr_diario	4
2020-05-06	PM	Baleares	pcr_media_movil_7dias	3.7
2020-05-06	PM	Baleares	ia_7dias	2.15
2020-05-06	PO	Pontevedra	pcr_diario	4
2020-05-06	PO	Pontevedra	pcr_media_movil_7dias	3.1
2020-05-06	PO	Pontevedra	ia_7dias	2.33
2020-05-06	S	Cantabria	pcr_diario	0
2020-05-06	S	Cantabria	pcr_media_movil_7dias	5.4
2020-05-06	S	Cantabria	ia_7dias	6.53
2020-05-06	SA	Salamanca	pcr_diario	0
2020-05-06	SA	Salamanca	pcr_media_movil_7dias	4.4
2020-05-06	SA	Salamanca	ia_7dias	9.36
2020-05-06	SE	Sevilla	pcr_diario	2
2020-05-06	SE	Sevilla	pcr_media_movil_7dias	4
2020-05-06	SE	Sevilla	ia_7dias	1.43
2020-05-06	SG	Segovia	pcr_diario	1
2020-05-06	SG	Segovia	pcr_media_movil_7dias	1.3
2020-05-06	SG	Segovia	ia_7dias	5.84
2020-05-06	SO	Soria	pcr_diario	0
2020-05-06	SO	Soria	pcr_media_movil_7dias	1.9
2020-05-06	SO	Soria	ia_7dias	14.46
2020-05-06	SS	Gipuzkoa	pcr_diario	1
2020-05-06	SS	Gipuzkoa	pcr_media_movil_7dias	3.9
2020-05-06	SS	Gipuzkoa	ia_7dias	3.77
2020-05-06	T	Tarragona	pcr_diario	1
2020-05-06	T	Tarragona	pcr_media_movil_7dias	2.7
2020-05-06	T	Tarragona	ia_7dias	2.33
2020-05-06	TE	Teruel	pcr_diario	0
2020-05-06	TE	Teruel	pcr_media_movil_7dias	0.1
2020-05-06	TE	Teruel	ia_7dias	0.75
2020-05-06	TF	Santa Cruz de Tenerife	pcr_diario	0
2020-05-06	TF	Santa Cruz de Tenerife	pcr_media_movil_7dias	2
2020-05-06	TF	Santa Cruz de Tenerife	ia_7dias	1.29
2020-05-06	TO	Toledo	pcr_diario	1
2020-05-06	TO	Toledo	pcr_media_movil_7dias	2.1
2020-05-06	TO	Toledo	ia_7dias	2.15
2020-05-06	V	Valencia	pcr_diario	8
2020-05-06	V	Valencia	pcr_media_movil_7dias	10.4
2020-05-06	V	Valencia	ia_7dias	2.84
2020-05-06	VA	Valladolid	pcr_diario	4
2020-05-06	VA	Valladolid	pcr_media_movil_7dias	12.7
2020-05-06	VA	Valladolid	ia_7dias	17.09
2020-05-06	VI	Álava	pcr_diario	0
2020-05-06	VI	Álava	pcr_media_movil_7dias	3.6
2020-05-06	VI	Álava	ia_7dias	7.58
2020-05-06	Z	Zaragoza	pcr_diario	4
2020-05-06	Z	Zaragoza	pcr_media_movil_7dias	12.4
2020-05-06	Z	Zaragoza	ia_7dias	8.91
2020-05-06	ZA	Zamora	pcr_diario	0
2020-05-06	ZA	Zamora	pcr_media_movil_7dias	5.1
2020-05-06	ZA	Zamora	ia_7dias	20.98
2020-05-07	A	Alicante	pcr_diario	1
2020-05-07	A	Alicante	pcr_media_movil_7dias	3.4
2020-05-07	A	Alicante	ia_7dias	1.27
2020-05-07	AB	Albacete	pcr_diario	0
2020-05-07	AB	Albacete	pcr_media_movil_7dias	1.6
2020-05-07	AB	Albacete	ia_7dias	2.82
2020-05-07	AL	Almería	pcr_diario	0
2020-05-07	AL	Almería	pcr_media_movil_7dias	0.9
2020-05-07	AL	Almería	ia_7dias	0.84
2020-05-07	AV	Ávila	pcr_diario	0
2020-05-07	AV	Ávila	pcr_media_movil_7dias	2
2020-05-07	AV	Ávila	ia_7dias	8.81
2020-05-07	B	Barcelona	pcr_diario	46
2020-05-07	B	Barcelona	pcr_media_movil_7dias	80.7
2020-05-07	B	Barcelona	ia_7dias	10.03
2020-05-07	BA	Badajoz	pcr_diario	1
2020-05-07	BA	Badajoz	pcr_media_movil_7dias	2.4
2020-05-07	BA	Badajoz	ia_7dias	2.53
2020-05-07	BI	Bizkaia	pcr_diario	9
2020-05-07	BI	Bizkaia	pcr_media_movil_7dias	15.6
2020-05-07	BI	Bizkaia	ia_7dias	9.54
2020-05-07	BU	Burgos	pcr_diario	2
2020-05-07	BU	Burgos	pcr_media_movil_7dias	2.6
2020-05-07	BU	Burgos	ia_7dias	5.06
2020-05-07	C	A Coruña	pcr_diario	3
2020-05-07	C	A Coruña	pcr_media_movil_7dias	6.7
2020-05-07	C	A Coruña	ia_7dias	4.18
2020-05-07	CA	Cádiz	pcr_diario	0
2020-05-07	CA	Cádiz	pcr_media_movil_7dias	0.6
2020-05-07	CA	Cádiz	ia_7dias	0.32
2020-05-07	CC	Cáceres	pcr_diario	1
2020-05-07	CC	Cáceres	pcr_media_movil_7dias	5.9
2020-05-07	CC	Cáceres	ia_7dias	10.49
2020-05-07	CE	Ceuta	pcr_diario	1
2020-05-07	CE	Ceuta	pcr_media_movil_7dias	0.7
2020-05-07	CE	Ceuta	ia_7dias	5.95
2020-05-07	CO	Córdoba	pcr_diario	1
2020-05-07	CO	Córdoba	pcr_media_movil_7dias	0.7
2020-05-07	CO	Córdoba	ia_7dias	0.64
2020-05-07	CR	Ciudad Real	pcr_diario	4
2020-05-07	CR	Ciudad Real	pcr_media_movil_7dias	3.9
2020-05-07	CR	Ciudad Real	ia_7dias	5.46
2020-05-07	CS	Castellón	pcr_diario	1
2020-05-07	CS	Castellón	pcr_media_movil_7dias	2.4
2020-05-07	CS	Castellón	ia_7dias	2.96
2020-05-07	CU	Cuenca	pcr_diario	1
2020-05-07	CU	Cuenca	pcr_media_movil_7dias	0.9
2020-05-07	CU	Cuenca	ia_7dias	3
2020-05-07	ES	España	pcr_diario	219
2020-05-07	ES	España	pcr_media_movil_7dias	356.9
2020-05-07	ES	España	ia_7dias	5.28
2020-05-07	GC	Las Palmas	pcr_diario	0
2020-05-07	GC	Las Palmas	pcr_media_movil_7dias	0.9
2020-05-07	GC	Las Palmas	ia_7dias	0.52
2020-05-07	GI	Girona	pcr_diario	5
2020-05-07	GI	Girona	pcr_media_movil_7dias	11.1
2020-05-07	GI	Girona	ia_7dias	10.17
2020-05-07	GR	Granada	pcr_diario	2
2020-05-07	GR	Granada	pcr_media_movil_7dias	1.6
2020-05-07	GR	Granada	ia_7dias	1.19
2020-05-07	GU	Guadalajara	pcr_diario	0
2020-05-07	GU	Guadalajara	pcr_media_movil_7dias	0.9
2020-05-07	GU	Guadalajara	ia_7dias	2.29
2020-05-07	H	Huelva	pcr_diario	0
2020-05-07	H	Huelva	pcr_media_movil_7dias	0
2020-05-07	H	Huelva	ia_7dias	0
2020-05-07	HU	Huesca	pcr_diario	7
2020-05-07	HU	Huesca	pcr_media_movil_7dias	4.7
2020-05-07	HU	Huesca	ia_7dias	14.96
2020-05-07	J	Jaén	pcr_diario	0
2020-05-07	J	Jaén	pcr_media_movil_7dias	2.6
2020-05-07	J	Jaén	ia_7dias	2.86
2020-05-07	L	Lleida	pcr_diario	7
2020-05-07	L	Lleida	pcr_media_movil_7dias	5.9
2020-05-07	L	Lleida	ia_7dias	9.41
2020-05-07	LE	León	pcr_diario	9
2020-05-07	LE	León	pcr_media_movil_7dias	7.1
2020-05-07	LE	León	ia_7dias	10.89
2020-05-07	LO	La Rioja	pcr_diario	1
2020-05-07	LO	La Rioja	pcr_media_movil_7dias	1
2020-05-07	LO	La Rioja	ia_7dias	2.22
2020-05-07	LU	Lugo	pcr_diario	0
2020-05-07	LU	Lugo	pcr_media_movil_7dias	0.6
2020-05-07	LU	Lugo	ia_7dias	1.22
2020-05-07	M	Madrid	pcr_diario	64
2020-05-07	M	Madrid	pcr_media_movil_7dias	99.9
2020-05-07	M	Madrid	ia_7dias	10.36
2020-05-07	MA	Málaga	pcr_diario	0
2020-05-07	MA	Málaga	pcr_media_movil_7dias	1.1
2020-05-07	MA	Málaga	ia_7dias	0.48
2020-05-07	ME	Melilla	pcr_diario	0
2020-05-07	ME	Melilla	pcr_media_movil_7dias	0
2020-05-07	ME	Melilla	ia_7dias	0
2020-05-07	MU	Murcia	pcr_diario	2
2020-05-07	MU	Murcia	pcr_media_movil_7dias	1.3
2020-05-07	MU	Murcia	ia_7dias	0.6
2020-05-07	"NA"	Navarra	pcr_diario	2
2020-05-07	"NA"	Navarra	pcr_media_movil_7dias	10.6
2020-05-07	"NA"	Navarra	ia_7dias	11.27
2020-05-07	O	Asturias	pcr_diario	3
2020-05-07	O	Asturias	pcr_media_movil_7dias	3.3
2020-05-07	O	Asturias	ia_7dias	2.26
2020-05-07	OR	Ourense	pcr_diario	2
2020-05-07	OR	Ourense	pcr_media_movil_7dias	3.1
2020-05-07	OR	Ourense	ia_7dias	7.17
2020-05-07	P	Palencia	pcr_diario	1
2020-05-07	P	Palencia	pcr_media_movil_7dias	1.4
2020-05-07	P	Palencia	ia_7dias	6.26
2020-05-07	PM	Baleares	pcr_diario	2
2020-05-07	PM	Baleares	pcr_media_movil_7dias	3.3
2020-05-07	PM	Baleares	ia_7dias	1.9
2020-05-07	PO	Pontevedra	pcr_diario	5
2020-05-07	PO	Pontevedra	pcr_media_movil_7dias	3.3
2020-05-07	PO	Pontevedra	ia_7dias	2.44
2020-05-07	S	Cantabria	pcr_diario	0
2020-05-07	S	Cantabria	pcr_media_movil_7dias	3.7
2020-05-07	S	Cantabria	ia_7dias	4.46
2020-05-07	SA	Salamanca	pcr_diario	5
2020-05-07	SA	Salamanca	pcr_media_movil_7dias	4.1
2020-05-07	SA	Salamanca	ia_7dias	8.76
2020-05-07	SE	Sevilla	pcr_diario	0
2020-05-07	SE	Sevilla	pcr_media_movil_7dias	3.3
2020-05-07	SE	Sevilla	ia_7dias	1.18
2020-05-07	SG	Segovia	pcr_diario	1
2020-05-07	SG	Segovia	pcr_media_movil_7dias	1.4
2020-05-07	SG	Segovia	ia_7dias	6.48
2020-05-07	SO	Soria	pcr_diario	0
2020-05-07	SO	Soria	pcr_media_movil_7dias	1.3
2020-05-07	SO	Soria	ia_7dias	10.01
2020-05-07	SS	Gipuzkoa	pcr_diario	1
2020-05-07	SS	Gipuzkoa	pcr_media_movil_7dias	3.1
2020-05-07	SS	Gipuzkoa	ia_7dias	3.07
2020-05-07	T	Tarragona	pcr_diario	2
2020-05-07	T	Tarragona	pcr_media_movil_7dias	2.3
2020-05-07	T	Tarragona	ia_7dias	1.96
2020-05-07	TE	Teruel	pcr_diario	1
2020-05-07	TE	Teruel	pcr_media_movil_7dias	0.3
2020-05-07	TE	Teruel	ia_7dias	1.5
2020-05-07	TF	Santa Cruz de Tenerife	pcr_diario	1
2020-05-07	TF	Santa Cruz de Tenerife	pcr_media_movil_7dias	2
2020-05-07	TF	Santa Cruz de Tenerife	ia_7dias	1.29
2020-05-07	TO	Toledo	pcr_diario	8
2020-05-07	TO	Toledo	pcr_media_movil_7dias	3
2020-05-07	TO	Toledo	ia_7dias	3
2020-05-07	V	Valencia	pcr_diario	2
2020-05-07	V	Valencia	pcr_media_movil_7dias	9
2020-05-07	V	Valencia	ia_7dias	2.45
2020-05-07	VA	Valladolid	pcr_diario	3
2020-05-07	VA	Valladolid	pcr_media_movil_7dias	9.7
2020-05-07	VA	Valladolid	ia_7dias	13.06
2020-05-07	VI	Álava	pcr_diario	2
2020-05-07	VI	Álava	pcr_media_movil_7dias	3.7
2020-05-07	VI	Álava	ia_7dias	7.88
2020-05-07	Z	Zaragoza	pcr_diario	10
2020-05-07	Z	Zaragoza	pcr_media_movil_7dias	10.4
2020-05-07	Z	Zaragoza	ia_7dias	7.48
2020-05-07	ZA	Zamora	pcr_diario	0
2020-05-07	ZA	Zamora	pcr_media_movil_7dias	5
2020-05-07	ZA	Zamora	ia_7dias	20.39
2020-05-08	A	Alicante	pcr_diario	1
2020-05-08	A	Alicante	pcr_media_movil_7dias	3
2020-05-08	A	Alicante	ia_7dias	1.11
2020-05-08	AB	Albacete	pcr_diario	1
2020-05-08	AB	Albacete	pcr_media_movil_7dias	1.6
2020-05-08	AB	Albacete	ia_7dias	2.82
2020-05-08	AL	Almería	pcr_diario	0
2020-05-08	AL	Almería	pcr_media_movil_7dias	0.9
2020-05-08	AL	Almería	ia_7dias	0.84
2020-05-08	AV	Ávila	pcr_diario	3
2020-05-08	AV	Ávila	pcr_media_movil_7dias	2.1
2020-05-08	AV	Ávila	ia_7dias	9.44
2020-05-08	B	Barcelona	pcr_diario	51
2020-05-08	B	Barcelona	pcr_media_movil_7dias	71
2020-05-08	B	Barcelona	ia_7dias	8.82
2020-05-08	BA	Badajoz	pcr_diario	0
2020-05-08	BA	Badajoz	pcr_media_movil_7dias	1.9
2020-05-08	BA	Badajoz	ia_7dias	1.94
2020-05-08	BI	Bizkaia	pcr_diario	14
2020-05-08	BI	Bizkaia	pcr_media_movil_7dias	14.4
2020-05-08	BI	Bizkaia	ia_7dias	8.84
2020-05-08	BU	Burgos	pcr_diario	0
2020-05-08	BU	Burgos	pcr_media_movil_7dias	1.9
2020-05-08	BU	Burgos	ia_7dias	3.65
2020-05-08	C	A Coruña	pcr_diario	5
2020-05-08	C	A Coruña	pcr_media_movil_7dias	6.9
2020-05-08	C	A Coruña	ia_7dias	4.27
2020-05-08	CA	Cádiz	pcr_diario	1
2020-05-08	CA	Cádiz	pcr_media_movil_7dias	0.7
2020-05-08	CA	Cádiz	ia_7dias	0.4
2020-05-08	CC	Cáceres	pcr_diario	3
2020-05-08	CC	Cáceres	pcr_media_movil_7dias	3.7
2020-05-08	CC	Cáceres	ia_7dias	6.65
2020-05-08	CE	Ceuta	pcr_diario	0
2020-05-08	CE	Ceuta	pcr_media_movil_7dias	0.6
2020-05-08	CE	Ceuta	ia_7dias	4.76
2020-05-08	CO	Córdoba	pcr_diario	0
2020-05-08	CO	Córdoba	pcr_media_movil_7dias	0.4
2020-05-08	CO	Córdoba	ia_7dias	0.38
2020-05-08	CR	Ciudad Real	pcr_diario	1
2020-05-08	CR	Ciudad Real	pcr_media_movil_7dias	3.4
2020-05-08	CR	Ciudad Real	ia_7dias	4.86
2020-05-08	CS	Castellón	pcr_diario	0
2020-05-08	CS	Castellón	pcr_media_movil_7dias	1.7
2020-05-08	CS	Castellón	ia_7dias	2.09
2020-05-08	CU	Cuenca	pcr_diario	1
2020-05-08	CU	Cuenca	pcr_media_movil_7dias	0.9
2020-05-08	CU	Cuenca	ia_7dias	3
2020-05-08	ES	España	pcr_diario	223
2020-05-08	ES	España	pcr_media_movil_7dias	303.7
2020-05-08	ES	España	ia_7dias	4.49
2020-05-08	GC	Las Palmas	pcr_diario	1
2020-05-08	GC	Las Palmas	pcr_media_movil_7dias	0.9
2020-05-08	GC	Las Palmas	ia_7dias	0.52
2020-05-08	GI	Girona	pcr_diario	4
2020-05-08	GI	Girona	pcr_media_movil_7dias	8.4
2020-05-08	GI	Girona	ia_7dias	7.69
2020-05-08	GR	Granada	pcr_diario	3
2020-05-08	GR	Granada	pcr_media_movil_7dias	1.9
2020-05-08	GR	Granada	ia_7dias	1.41
2020-05-08	GU	Guadalajara	pcr_diario	1
2020-05-08	GU	Guadalajara	pcr_media_movil_7dias	1
2020-05-08	GU	Guadalajara	ia_7dias	2.67
2020-05-08	H	Huelva	pcr_diario	0
2020-05-08	H	Huelva	pcr_media_movil_7dias	0
2020-05-08	H	Huelva	ia_7dias	0
2020-05-08	HU	Huesca	pcr_diario	5
2020-05-08	HU	Huesca	pcr_media_movil_7dias	4.9
2020-05-08	HU	Huesca	ia_7dias	15.41
2020-05-08	J	Jaén	pcr_diario	1
2020-05-08	J	Jaén	pcr_media_movil_7dias	2.1
2020-05-08	J	Jaén	ia_7dias	2.39
2020-05-08	L	Lleida	pcr_diario	6
2020-05-08	L	Lleida	pcr_media_movil_7dias	5.9
2020-05-08	L	Lleida	ia_7dias	9.41
2020-05-08	LE	León	pcr_diario	1
2020-05-08	LE	León	pcr_media_movil_7dias	6
2020-05-08	LE	León	ia_7dias	9.15
2020-05-08	LO	La Rioja	pcr_diario	1
2020-05-08	LO	La Rioja	pcr_media_movil_7dias	1
2020-05-08	LO	La Rioja	ia_7dias	2.22
2020-05-08	LU	Lugo	pcr_diario	1
2020-05-08	LU	Lugo	pcr_media_movil_7dias	0.6
2020-05-08	LU	Lugo	ia_7dias	1.22
2020-05-08	M	Madrid	pcr_diario	64
2020-05-08	M	Madrid	pcr_media_movil_7dias	81.4
2020-05-08	M	Madrid	ia_7dias	8.45
2020-05-08	MA	Málaga	pcr_diario	0
2020-05-08	MA	Málaga	pcr_media_movil_7dias	0.9
2020-05-08	MA	Málaga	ia_7dias	0.36
2020-05-08	ME	Melilla	pcr_diario	0
2020-05-08	ME	Melilla	pcr_media_movil_7dias	0
2020-05-08	ME	Melilla	ia_7dias	0
2020-05-08	MU	Murcia	pcr_diario	1
2020-05-08	MU	Murcia	pcr_media_movil_7dias	1.3
2020-05-08	MU	Murcia	ia_7dias	0.6
2020-05-08	"NA"	Navarra	pcr_diario	7
2020-05-08	"NA"	Navarra	pcr_media_movil_7dias	8.6
2020-05-08	"NA"	Navarra	ia_7dias	9.14
2020-05-08	O	Asturias	pcr_diario	3
2020-05-08	O	Asturias	pcr_media_movil_7dias	3.4
2020-05-08	O	Asturias	ia_7dias	2.36
2020-05-08	OR	Ourense	pcr_diario	1
2020-05-08	OR	Ourense	pcr_media_movil_7dias	2.1
2020-05-08	OR	Ourense	ia_7dias	4.89
2020-05-08	P	Palencia	pcr_diario	2
2020-05-08	P	Palencia	pcr_media_movil_7dias	1.4
2020-05-08	P	Palencia	ia_7dias	6.26
2020-05-08	PM	Baleares	pcr_diario	4
2020-05-08	PM	Baleares	pcr_media_movil_7dias	2.7
2020-05-08	PM	Baleares	ia_7dias	1.57
2020-05-08	PO	Pontevedra	pcr_diario	0
2020-05-08	PO	Pontevedra	pcr_media_movil_7dias	2.4
2020-05-08	PO	Pontevedra	ia_7dias	1.8
2020-05-08	S	Cantabria	pcr_diario	2
2020-05-08	S	Cantabria	pcr_media_movil_7dias	1.7
2020-05-08	S	Cantabria	ia_7dias	2.06
2020-05-08	SA	Salamanca	pcr_diario	1
2020-05-08	SA	Salamanca	pcr_media_movil_7dias	2.9
2020-05-08	SA	Salamanca	ia_7dias	6.04
2020-05-08	SE	Sevilla	pcr_diario	3
2020-05-08	SE	Sevilla	pcr_media_movil_7dias	2.7
2020-05-08	SE	Sevilla	ia_7dias	0.97
2020-05-08	SG	Segovia	pcr_diario	3
2020-05-08	SG	Segovia	pcr_media_movil_7dias	1.6
2020-05-08	SG	Segovia	ia_7dias	7.13
2020-05-08	SO	Soria	pcr_diario	0
2020-05-08	SO	Soria	pcr_media_movil_7dias	0.9
2020-05-08	SO	Soria	ia_7dias	6.67
2020-05-08	SS	Gipuzkoa	pcr_diario	1
2020-05-08	SS	Gipuzkoa	pcr_media_movil_7dias	2.7
2020-05-08	SS	Gipuzkoa	ia_7dias	2.65
2020-05-08	T	Tarragona	pcr_diario	2
2020-05-08	T	Tarragona	pcr_media_movil_7dias	1.7
2020-05-08	T	Tarragona	ia_7dias	1.47
2020-05-08	TE	Teruel	pcr_diario	0
2020-05-08	TE	Teruel	pcr_media_movil_7dias	0.3
2020-05-08	TE	Teruel	ia_7dias	1.5
2020-05-08	TF	Santa Cruz de Tenerife	pcr_diario	1
2020-05-08	TF	Santa Cruz de Tenerife	pcr_media_movil_7dias	1
2020-05-08	TF	Santa Cruz de Tenerife	ia_7dias	0.64
